,Biomass,Energy storage,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore,Hydro Pumped Storage Net
2020-06-09 04:00:00+00:00,34.02,,422.21,46.89,17.81,3.67,18.22,29.32,73.73
2020-06-09 05:00:00+00:00,34.02,,422.3,46.85,17.91,5.73,18.21,16.03,161.22
2020-06-09 06:00:00+00:00,33.92,,419.48,46.79,17.73,7.19,18.1,12.4,278.69
2020-06-09 07:00:00+00:00,34.04,,422.2,46.78,17.76,8.32,18.1,10.89,561.06
2020-06-09 08:00:00+00:00,33.88,,421.66,48.86,17.68,14.8,18.13,4.36,561.21
2020-06-09 09:00:00+00:00,33.98,,416.71,48.83,17.19,13.54,17.98,3.89,511.85
2020-06-09 10:00:00+00:00,34.01,,416.37,48.91,17.76,14.95,17.92,2.38,535.41
2020-06-09 11:00:00+00:00,33.99,,416.31,25.74,17.36,16.87,18.04,2.71,351.7
2020-06-09 12:00:00+00:00,34.04,,416.12,25.69,17.51,16.29,17.99,3.7,261.66
2020-06-09 13:00:00+00:00,34.04,,421.27,25.32,17.64,14.78,17.98,2.5,3.47
2020-06-09 14:00:00+00:00,33.95,,421.08,25.31,17.55,15.65,17.71,2.73,0.0
2020-06-09 15:00:00+00:00,33.99,,421.02,25.29,17.34,13.77,17.7,5.09,0.0
2020-06-09 16:00:00+00:00,34.04,,421.11,25.32,17.12,8.83,17.75,6.75,1.16
2020-06-09 17:00:00+00:00,34.05,,421.51,25.35,17.12,5.35,17.93,5.6,157.89
2020-06-09 18:00:00+00:00,34.07,,421.69,24.75,17.16,1.98,17.86,11.58,0.44
2020-06-09 19:00:00+00:00,34.02,,426.6,25.01,17.25,0.0,18.01,22.9,0.0
2020-06-09 20:00:00+00:00,34.04,,421.75,25.22,17.28,0.0,18.14,36.47,0.0
2020-06-09 21:00:00+00:00,34.04,,381.39,24.52,17.26,0.0,18.27,45.05,0.0
2020-06-09 22:00:00+00:00,34.0,,411.51,24.3,17.17,0.0,18.22,40.16,0.0
2020-06-09 23:00:00+00:00,33.96,,285.41,24.14,17.27,0.0,18.48,40.62,0.0
2020-06-10 00:00:00+00:00,34.03,,210.67,24.81,17.35,0.0,18.75,51.82,0.0
2020-06-10 01:00:00+00:00,33.92,,202.7,24.78,17.32,0.0,18.74,37.6,0.0
2020-06-10 02:00:00+00:00,34.09,,187.47,24.22,17.38,0.0,18.75,50.03,0.0
2020-06-10 03:00:00+00:00,34.09,,390.42,25.18,17.46,1.0,18.42,56.39,0.0
2020-06-10 04:00:00+00:00,34.09,,421.91,24.87,17.53,3.29,18.22,46.83,0.0
2020-06-10 05:00:00+00:00,34.09,,425.38,25.53,17.49,5.66,17.89,37.38,100.89
2020-06-10 06:00:00+00:00,33.76,,426.62,47.06,17.69,9.83,17.66,30.26,380.73
2020-06-10 07:00:00+00:00,27.34,,416.59,46.89,17.62,13.24,17.74,35.64,331.75
2020-06-10 08:00:00+00:00,33.71,,416.26,47.32,17.49,16.5,17.69,38.24,180.83
2020-06-10 09:00:00+00:00,33.97,,415.94,47.36,17.61,44.6,17.97,32.49,171.47
2020-06-10 10:00:00+00:00,33.97,,415.64,47.33,17.12,18.04,17.63,29.04,193.23
2020-06-10 11:00:00+00:00,33.97,,415.67,25.21,17.1,17.84,17.71,28.46,21.54
2020-06-10 12:00:00+00:00,33.97,,415.86,25.28,17.21,39.93,17.75,33.24,191.02
2020-06-10 13:00:00+00:00,33.97,,381.27,25.22,17.09,15.54,17.91,36.03,36.43
2020-06-10 14:00:00+00:00,33.96,,415.1,25.2,17.38,16.75,17.81,43.0,159.2
2020-06-10 15:00:00+00:00,34.04,,415.77,25.23,17.61,12.84,17.74,47.44,144.42
2020-06-10 16:00:00+00:00,33.95,,415.87,25.22,17.53,9.46,17.99,56.87,159.19
2020-06-10 17:00:00+00:00,33.95,,416.7,25.25,17.32,5.24,17.98,54.76,191.19
2020-06-10 18:00:00+00:00,34.06,,416.74,25.11,17.27,3.03,17.96,68.24,101.3
2020-06-10 19:00:00+00:00,33.93,,361.98,24.76,17.63,1.0,17.91,109.79,0.7
2020-06-10 20:00:00+00:00,33.87,,351.34,24.77,17.28,0.0,18.16,98.54,0.0
2020-06-10 21:00:00+00:00,34.02,,219.52,25.61,17.19,0.0,18.2,109.35,0.0
2020-06-10 22:00:00+00:00,34.08,,340.33,24.17,17.14,0.0,18.46,126.47,0.01
2020-06-10 23:00:00+00:00,33.98,,341.41,24.15,17.1,0.0,18.63,126.32,0.0
2020-06-11 00:00:00+00:00,33.85,,185.49,24.15,17.04,0.0,18.76,159.82,0.0
2020-06-11 01:00:00+00:00,33.88,,185.11,24.17,17.21,0.0,18.81,123.36,0.0
2020-06-11 02:00:00+00:00,33.97,,185.99,24.21,17.34,1.0,18.82,116.01,0.0
2020-06-11 03:00:00+00:00,34.11,,342.0,24.23,17.55,1.78,18.48,97.4,0.0
2020-06-11 04:00:00+00:00,34.07,,421.37,24.77,17.71,5.64,18.31,84.2,0.0
2020-06-11 05:00:00+00:00,34.1,,394.61,25.12,18.02,8.24,18.11,123.39,0.0
2020-06-11 06:00:00+00:00,34.1,,426.34,47.53,18.6,14.41,18.01,105.85,148.02
2020-06-11 07:00:00+00:00,34.02,,412.63,25.29,18.4,39.71,17.74,72.09,201.18
2020-06-11 08:00:00+00:00,34.0,,410.8,25.17,18.45,45.45,17.66,43.32,201.18
2020-06-11 09:00:00+00:00,34.03,,414.46,46.94,18.51,48.15,17.79,36.37,200.08
2020-06-11 10:00:00+00:00,33.98,,413.6,47.28,18.12,51.77,17.66,38.07,201.49
2020-06-11 11:00:00+00:00,34.12,,376.16,25.46,18.39,48.58,17.73,34.82,156.6
2020-06-11 12:00:00+00:00,34.12,,408.12,96.07,18.77,45.33,17.73,42.59,0.0
2020-06-11 13:00:00+00:00,33.93,,339.63,24.85,18.51,48.15,17.52,43.83,0.0
2020-06-11 14:00:00+00:00,33.92,,395.91,26.24,18.67,14.48,17.38,48.88,0.0
2020-06-11 15:00:00+00:00,33.92,,408.39,26.99,19.34,9.92,17.56,60.57,0.0
2020-06-11 16:00:00+00:00,33.92,,404.79,24.89,19.21,7.53,17.58,81.14,0.0
2020-06-11 17:00:00+00:00,33.92,,405.03,25.55,18.59,5.64,17.64,75.18,0.0
2020-06-11 18:00:00+00:00,33.92,,410.5,24.91,18.95,2.27,17.77,85.22,34.26
2020-06-11 19:00:00+00:00,33.92,,377.09,24.85,18.78,1.0,17.78,136.76,17.93
2020-06-11 20:00:00+00:00,33.92,,350.91,25.87,18.67,0.0,18.1,157.51,0.0
2020-06-11 21:00:00+00:00,33.92,,222.0,24.8,18.47,0.0,18.16,145.73,0.0
2020-06-11 22:00:00+00:00,33.92,,216.04,25.03,18.37,0.0,18.44,151.86,0.0
2020-06-11 23:00:00+00:00,33.92,,187.26,24.86,18.37,0.0,18.55,129.74,0.0
2020-06-12 00:00:00+00:00,33.92,,184.78,24.88,18.31,0.0,18.38,79.58,0.0
2020-06-12 01:00:00+00:00,33.92,,184.93,24.3,18.29,0.0,18.46,91.06,0.0
2020-06-12 02:00:00+00:00,33.92,,185.1,24.33,18.5,1.0,18.47,151.97,0.0
2020-06-12 03:00:00+00:00,33.92,,187.07,24.87,18.44,2.18,18.19,126.91,0.0
2020-06-12 04:00:00+00:00,33.92,,339.79,24.39,18.46,5.96,18.03,66.19,0.63
2020-06-12 05:00:00+00:00,33.92,,420.09,46.97,18.49,10.16,17.83,29.93,164.12
2020-06-12 06:00:00+00:00,33.92,,421.34,50.96,18.54,38.84,17.53,25.68,183.18
2020-06-12 07:00:00+00:00,33.92,,411.34,68.01,18.96,44.63,17.53,32.66,183.5
2020-06-12 08:00:00+00:00,33.92,,411.73,46.82,19.26,45.24,17.61,28.57,168.32
2020-06-12 09:00:00+00:00,33.94,,412.74,46.95,19.33,42.02,17.58,39.83,183.82
2020-06-12 10:00:00+00:00,33.98,,412.26,47.23,18.77,47.43,17.4,58.45,181.0
2020-06-12 11:00:00+00:00,34.01,,412.36,68.96,18.78,50.77,17.39,74.55,167.27
2020-06-12 12:00:00+00:00,34.1,,410.77,46.98,18.75,49.54,17.32,81.41,175.61
2020-06-12 13:00:00+00:00,34.1,,400.66,46.93,18.92,42.45,17.38,70.28,161.23
2020-06-12 14:00:00+00:00,33.99,,404.95,46.94,19.17,13.24,17.34,70.33,165.97
2020-06-12 15:00:00+00:00,34.02,,411.41,46.96,19.42,10.05,17.49,70.25,174.41
2020-06-12 16:00:00+00:00,33.98,,388.36,48.06,19.31,7.89,17.5,94.56,169.84
2020-06-12 17:00:00+00:00,33.96,,396.01,47.57,19.04,5.16,17.47,94.86,182.74
2020-06-12 18:00:00+00:00,34.05,,343.34,25.22,18.74,2.42,17.61,145.71,168.18
2020-06-12 19:00:00+00:00,34.0,,184.79,24.15,18.63,1.0,17.66,190.68,0.0
2020-06-12 20:00:00+00:00,33.95,,67.1,30.95,18.72,0.0,17.53,209.15,0.0
2020-06-12 21:00:00+00:00,33.95,,19.26,32.16,18.69,0.0,17.5,190.01,0.0
2020-06-12 22:00:00+00:00,33.95,,19.29,24.93,18.68,0.0,18.05,211.73,0.0
2020-06-12 23:00:00+00:00,33.96,,19.38,24.57,18.77,0.0,18.27,227.94,0.0
2020-06-13 00:00:00+00:00,33.96,,19.4,24.27,18.65,0.0,18.42,202.78,0.0
2020-06-13 01:00:00+00:00,32.67,,19.41,24.25,18.66,0.0,18.46,198.32,0.0
2020-06-13 02:00:00+00:00,30.17,,26.14,24.86,18.75,1.0,18.31,204.04,0.0
2020-06-13 03:00:00+00:00,34.1,,138.99,24.81,18.79,2.0,18.38,190.03,0.0
2020-06-13 04:00:00+00:00,34.1,,185.56,24.92,18.79,5.22,18.28,176.73,0.0
2020-06-13 05:00:00+00:00,34.11,,340.52,24.69,18.69,5.41,18.05,174.46,0.0
2020-06-13 06:00:00+00:00,34.07,,412.98,25.27,18.59,9.65,17.75,170.54,109.41
2020-06-13 07:00:00+00:00,34.08,,413.97,25.26,18.6,15.55,17.83,176.03,0.0
2020-06-13 08:00:00+00:00,34.14,,412.33,25.23,18.6,43.18,17.72,200.16,0.0
2020-06-13 09:00:00+00:00,34.11,,365.24,24.73,18.39,41.95,17.5,240.67,0.0
2020-06-13 10:00:00+00:00,34.13,,340.99,24.74,18.42,46.31,17.53,276.62,0.0
2020-06-13 11:00:00+00:00,34.14,,376.05,24.76,18.45,43.7,17.69,280.72,0.0
2020-06-13 12:00:00+00:00,34.08,,364.85,24.78,18.45,46.69,17.71,277.87,0.0
2020-06-13 13:00:00+00:00,34.11,,393.86,25.27,18.46,46.14,17.78,291.9,0.0
2020-06-13 14:00:00+00:00,34.13,,360.4,24.77,18.63,45.87,17.6,306.99,0.0
2020-06-13 15:00:00+00:00,34.18,,384.43,24.73,18.66,16.45,17.58,300.13,0.0
2020-06-13 16:00:00+00:00,34.1,,395.16,24.74,18.52,12.67,17.63,258.89,0.0
2020-06-13 17:00:00+00:00,34.11,,411.44,25.39,18.55,6.5,17.55,206.37,0.0
2020-06-13 18:00:00+00:00,34.04,,342.1,25.26,18.64,3.41,17.81,218.59,0.0
2020-06-13 19:00:00+00:00,34.08,,186.11,24.24,18.74,1.0,17.93,221.72,0.0
2020-06-13 20:00:00+00:00,34.03,,39.48,24.27,18.64,0.0,18.13,227.35,0.0
2020-06-13 21:00:00+00:00,34.1,,19.93,24.76,18.55,0.0,18.14,251.97,0.0
2020-06-13 22:00:00+00:00,34.14,,20.04,24.75,18.43,0.0,18.46,278.35,0.0
2020-06-13 23:00:00+00:00,34.13,,20.0,24.29,18.47,0.0,18.48,304.32,0.0
2020-06-14 00:00:00+00:00,34.06,,20.03,24.28,18.49,0.0,18.5,334.43,0.0
2020-06-14 01:00:00+00:00,34.12,,20.31,24.21,18.48,0.0,18.52,327.5,0.0
2020-06-14 02:00:00+00:00,33.95,,20.32,24.21,18.6,1.0,18.68,292.78,0.0
2020-06-14 03:00:00+00:00,33.97,,20.19,24.29,18.65,2.97,18.72,227.3,0.0
2020-06-14 04:00:00+00:00,33.93,,19.96,24.25,18.5,7.43,18.68,143.15,0.0
2020-06-14 05:00:00+00:00,33.98,,19.84,24.88,18.65,12.77,18.49,110.33,0.0
2020-06-14 06:00:00+00:00,33.9,,19.58,25.24,18.69,14.23,18.25,148.74,0.0
2020-06-14 07:00:00+00:00,34.0,,19.32,24.86,18.77,16.89,18.16,267.14,0.0
2020-06-14 08:00:00+00:00,34.09,,19.47,25.22,18.67,39.36,18.13,356.27,0.0
2020-06-14 09:00:00+00:00,34.01,,19.68,24.74,18.59,14.62,18.18,343.44,0.0
2020-06-14 10:00:00+00:00,34.09,,19.78,24.72,18.51,14.42,18.12,304.43,0.0
2020-06-14 11:00:00+00:00,34.11,,20.01,24.73,18.43,15.85,18.22,279.65,0.0
2020-06-14 12:00:00+00:00,34.11,,20.03,24.8,18.34,15.56,18.25,329.21,0.0
2020-06-14 13:00:00+00:00,34.11,,20.03,24.73,18.42,13.45,18.34,273.1,0.0
2020-06-14 14:00:00+00:00,34.11,,20.03,24.72,18.59,8.3,18.41,178.15,0.0
2020-06-14 15:00:00+00:00,34.13,,20.03,24.73,18.46,5.62,18.34,193.04,0.0
2020-06-14 16:00:00+00:00,33.98,,20.09,24.75,18.38,5.37,18.38,129.74,0.0
2020-06-14 17:00:00+00:00,34.03,,20.15,25.26,18.61,3.58,18.39,98.58,0.0
2020-06-14 18:00:00+00:00,34.04,,20.17,24.78,18.76,2.08,18.41,93.85,0.0
2020-06-14 19:00:00+00:00,34.04,,20.12,25.47,18.62,1.0,18.53,53.15,0.0
2020-06-14 20:00:00+00:00,34.04,,20.02,24.79,18.55,0.0,18.71,48.61,0.0
2020-06-14 21:00:00+00:00,34.04,,20.02,24.51,18.47,0.0,18.81,41.75,0.0
2020-06-14 22:00:00+00:00,34.04,,20.02,24.22,18.5,0.0,18.9,45.58,0.0
2020-06-14 23:00:00+00:00,34.04,,20.02,24.2,18.45,0.0,18.91,37.39,0.0
2020-06-15 00:00:00+00:00,34.04,,20.04,24.23,18.46,0.0,18.91,17.88,0.0
2020-06-15 01:00:00+00:00,33.94,,20.05,24.39,18.42,0.0,18.91,8.43,0.0
2020-06-15 02:00:00+00:00,34.02,,25.68,24.66,18.6,0.0,18.91,9.56,0.0
2020-06-15 03:00:00+00:00,34.02,,119.76,24.7,18.53,1.0,18.66,4.12,0.0
2020-06-15 04:00:00+00:00,34.02,,185.6,24.78,18.61,3.5,18.41,1.51,204.69
2020-06-15 05:00:00+00:00,34.02,,340.73,47.0,18.85,5.64,18.14,0.45,185.27
2020-06-15 06:00:00+00:00,33.74,,403.26,46.96,18.9,9.62,17.79,0.11,167.88
2020-06-15 07:00:00+00:00,34.0,,405.67,46.27,18.85,15.35,17.89,0.53,183.07
2020-06-15 08:00:00+00:00,34.0,,355.17,47.01,19.08,41.99,17.94,0.89,171.16
2020-06-15 09:00:00+00:00,34.0,,382.77,46.93,18.86,45.83,18.13,4.53,201.06
2020-06-15 10:00:00+00:00,34.0,,411.9,47.4,18.72,46.62,17.95,8.51,201.22
2020-06-15 11:00:00+00:00,34.0,,411.5,47.36,18.7,41.59,18.03,7.36,200.93
2020-06-15 12:00:00+00:00,34.0,,415.02,46.56,18.52,41.62,17.92,6.82,205.3
2020-06-15 13:00:00+00:00,34.03,,415.48,25.63,18.47,39.33,18.0,17.71,207.25
2020-06-15 14:00:00+00:00,34.0,,412.77,24.77,18.5,18.13,17.89,18.37,171.32
2020-06-15 15:00:00+00:00,34.02,,413.59,24.76,18.57,15.63,18.04,13.78,183.14
2020-06-15 16:00:00+00:00,33.99,,415.11,25.25,18.46,11.78,17.88,15.63,201.66
2020-06-15 17:00:00+00:00,33.95,,413.85,26.31,18.65,5.85,17.95,6.27,201.74
2020-06-15 18:00:00+00:00,33.95,,415.52,25.68,18.62,3.32,18.06,1.16,204.94
2020-06-15 19:00:00+00:00,33.95,,364.32,25.01,18.65,1.0,18.19,1.73,204.61
2020-06-15 20:00:00+00:00,33.95,,218.48,24.83,18.67,0.0,18.25,10.62,0.66
2020-06-15 21:00:00+00:00,33.95,,185.45,24.23,18.68,0.0,18.36,11.8,0.0
2020-06-15 22:00:00+00:00,33.95,,374.7,25.19,18.77,0.0,18.56,14.36,0.0
2020-06-15 23:00:00+00:00,33.89,,343.69,25.41,18.69,0.0,18.58,18.82,0.0
2020-06-16 00:00:00+00:00,34.09,,224.25,24.49,18.57,0.0,18.7,17.95,0.0
2020-06-16 01:00:00+00:00,34.13,,186.05,24.45,18.54,0.0,18.77,19.35,0.0
2020-06-16 02:00:00+00:00,34.04,,186.21,24.43,18.74,1.0,18.72,12.51,0.0
2020-06-16 03:00:00+00:00,34.09,,203.25,24.36,18.62,2.82,18.38,18.18,0.0
2020-06-16 04:00:00+00:00,34.06,,342.39,45.81,18.62,6.53,18.15,8.96,158.46
2020-06-16 05:00:00+00:00,34.08,,421.8,46.96,18.75,9.97,17.97,8.71,202.79
2020-06-16 06:00:00+00:00,34.06,,412.75,48.96,18.73,38.79,17.72,9.84,207.34
2020-06-16 07:00:00+00:00,34.03,,420.94,48.99,18.83,44.73,17.9,13.69,205.21
2020-06-16 08:00:00+00:00,34.07,,409.94,46.85,18.8,50.89,18.17,25.9,203.2
2020-06-16 09:00:00+00:00,34.04,,420.47,45.96,18.64,54.28,18.11,35.47,180.77
2020-06-16 10:00:00+00:00,34.0,,412.95,45.85,18.61,52.29,17.96,40.08,161.37
2020-06-16 11:00:00+00:00,34.0,,410.5,45.92,18.4,46.55,17.83,28.64,161.23
2020-06-16 12:00:00+00:00,34.0,,410.63,45.87,18.79,48.45,17.61,25.13,169.09
2020-06-16 13:00:00+00:00,34.0,,319.26,46.67,18.74,42.69,17.88,22.35,161.14
2020-06-16 14:00:00+00:00,34.0,,330.87,46.87,19.13,41.73,17.78,20.63,162.05
2020-06-16 15:00:00+00:00,34.0,,405.88,45.87,19.2,15.99,17.61,14.07,165.44
2020-06-16 16:00:00+00:00,34.0,,410.23,46.03,18.84,12.09,17.8,3.89,192.02
2020-06-16 17:00:00+00:00,33.99,,410.57,46.06,18.47,6.04,17.9,1.55,181.37
2020-06-16 18:00:00+00:00,33.99,,389.91,47.82,18.61,3.35,17.77,3.52,168.44
2020-06-16 19:00:00+00:00,34.14,,349.25,47.7,18.48,1.0,17.96,7.14,0.21
2020-06-16 20:00:00+00:00,34.09,,198.21,44.53,18.59,0.0,18.12,5.69,0.0
2020-06-16 21:00:00+00:00,34.09,,185.26,24.36,18.84,0.0,18.36,11.72,0.0
2020-06-16 22:00:00+00:00,34.11,,217.29,24.36,18.76,0.0,18.56,20.78,0.0
2020-06-16 23:00:00+00:00,34.11,,185.5,24.26,18.76,0.0,18.47,35.72,0.0
2020-06-17 00:00:00+00:00,34.11,,205.35,24.34,18.81,0.0,18.85,31.67,0.0
2020-06-17 01:00:00+00:00,34.11,,350.63,24.27,18.79,0.0,18.85,16.03,0.0
2020-06-17 02:00:00+00:00,34.09,,277.95,24.34,18.77,1.0,18.85,6.3,0.0
2020-06-17 03:00:00+00:00,34.08,,185.15,24.32,18.89,2.74,18.54,3.14,0.0
2020-06-17 04:00:00+00:00,34.1,,339.91,24.75,18.88,7.12,18.39,1.86,20.98
2020-06-17 05:00:00+00:00,34.11,,378.78,46.77,18.95,9.63,18.14,0.71,180.28
2020-06-17 06:00:00+00:00,34.1,,419.26,48.79,18.89,15.27,17.96,0.31,204.2
2020-06-17 07:00:00+00:00,34.0,,418.41,48.88,18.91,40.19,17.9,1.71,204.37
2020-06-17 08:00:00+00:00,34.0,,415.41,48.84,18.75,47.61,17.89,2.4,205.16
2020-06-17 09:00:00+00:00,33.97,,412.97,69.77,18.72,52.01,17.86,3.52,405.46
2020-06-17 10:00:00+00:00,33.97,,410.11,73.63,18.73,52.97,17.79,5.2,466.23
2020-06-17 11:00:00+00:00,33.97,,408.89,73.32,18.7,44.13,17.65,8.56,524.66
2020-06-17 12:00:00+00:00,33.97,,408.13,73.63,18.7,43.62,17.39,16.72,532.06
2020-06-17 13:00:00+00:00,33.97,,409.99,25.41,18.74,43.55,17.44,31.44,311.59
2020-06-17 14:00:00+00:00,33.97,,370.98,73.42,18.77,17.34,17.24,40.19,161.23
2020-06-17 15:00:00+00:00,33.97,,407.72,73.65,18.74,13.38,17.32,51.97,171.46
2020-06-17 16:00:00+00:00,33.97,,409.06,62.47,18.73,8.06,17.46,53.42,178.71
2020-06-17 17:00:00+00:00,34.04,,405.57,46.91,18.76,5.3,17.72,57.36,167.94
2020-06-17 18:00:00+00:00,34.01,,405.58,44.9,18.89,3.26,17.66,92.46,5.83
2020-06-17 19:00:00+00:00,34.01,,386.19,29.78,18.83,1.0,17.81,131.91,0.0
2020-06-17 20:00:00+00:00,34.02,,413.49,24.25,18.8,0.0,18.04,141.46,0.0
2020-06-17 21:00:00+00:00,34.04,,359.51,24.23,18.75,0.0,18.3,190.96,0.01
2020-06-17 22:00:00+00:00,34.02,,185.14,24.25,18.82,0.0,18.44,217.92,0.0
2020-06-17 23:00:00+00:00,34.02,,184.8,24.25,18.72,0.0,18.48,122.23,0.0
2020-06-18 00:00:00+00:00,34.04,,184.93,24.26,18.71,0.0,18.31,68.53,0.0
2020-06-18 01:00:00+00:00,34.04,,185.11,24.25,18.61,0.0,18.52,69.56,0.0
2020-06-18 02:00:00+00:00,34.04,,185.14,24.26,18.76,1.0,18.65,79.88,0.0
2020-06-18 03:00:00+00:00,33.99,,184.94,24.22,18.91,3.1,18.39,110.37,0.0
2020-06-18 04:00:00+00:00,33.9,,329.55,24.23,19.37,8.1,18.11,86.85,0.0
2020-06-18 05:00:00+00:00,33.94,,413.57,49.62,19.47,12.76,17.85,58.61,160.74
2020-06-18 06:00:00+00:00,34.02,,414.78,24.69,19.43,38.82,17.65,37.61,182.21
2020-06-18 07:00:00+00:00,32.92,,413.2,46.86,18.69,46.51,17.52,32.45,185.04
2020-06-18 08:00:00+00:00,32.76,,409.28,25.07,18.65,52.37,17.55,41.43,201.6
2020-06-18 09:00:00+00:00,32.76,,407.48,25.61,18.97,55.62,17.69,53.73,194.64
2020-06-18 10:00:00+00:00,32.76,,403.72,25.8,19.2,56.53,17.64,74.16,200.4
2020-06-18 11:00:00+00:00,32.76,,403.76,25.8,19.53,52.43,17.64,101.19,196.33
2020-06-18 12:00:00+00:00,32.76,,405.2,25.82,18.83,49.96,17.46,113.39,195.26
2020-06-18 13:00:00+00:00,32.76,,405.53,24.82,18.49,43.5,17.43,125.77,181.88
2020-06-18 14:00:00+00:00,32.76,,405.62,25.12,18.08,17.48,17.46,101.7,65.54
2020-06-18 15:00:00+00:00,33.9,,405.65,25.56,17.89,15.23,17.58,81.86,0.76
2020-06-18 16:00:00+00:00,34.03,,395.19,24.93,17.83,9.49,17.7,81.24,170.45
2020-06-18 17:00:00+00:00,34.02,,405.3,24.84,17.79,5.59,17.91,90.16,139.66
2020-06-18 18:00:00+00:00,33.98,,401.25,24.21,17.91,1.97,17.65,124.22,0.0
2020-06-18 19:00:00+00:00,34.0,,341.7,25.89,17.98,0.0,17.65,162.49,0.0
2020-06-18 20:00:00+00:00,34.0,,185.3,25.27,17.93,0.0,17.99,154.7,0.0
2020-06-18 21:00:00+00:00,34.0,,205.26,24.3,17.9,0.0,17.87,151.64,0.0
2020-06-18 22:00:00+00:00,34.0,,185.09,24.21,17.87,0.0,18.03,141.33,0.0
2020-06-18 23:00:00+00:00,34.0,,184.98,24.26,17.87,0.0,18.09,141.35,0.0
2020-06-19 00:00:00+00:00,34.0,,184.93,24.24,17.88,0.0,18.23,116.05,0.0
2020-06-19 01:00:00+00:00,34.0,,184.7,24.19,18.12,0.0,18.19,84.16,0.0
2020-06-19 02:00:00+00:00,33.36,,184.83,24.24,18.12,1.0,18.37,90.58,0.0
2020-06-19 03:00:00+00:00,31.93,,184.61,24.24,17.93,2.77,18.26,90.66,0.0
2020-06-19 04:00:00+00:00,31.34,,268.01,25.01,17.94,6.2,18.01,69.56,0.01
2020-06-19 05:00:00+00:00,30.84,,391.44,24.7,18.07,11.66,17.89,104.83,192.67
2020-06-19 06:00:00+00:00,30.79,,362.8,24.43,18.12,16.04,17.52,168.47,193.09
2020-06-19 07:00:00+00:00,31.09,,391.83,25.47,18.29,46.87,17.57,89.2,199.09
2020-06-19 08:00:00+00:00,31.04,,391.85,25.53,18.43,48.65,17.61,71.48,200.09
2020-06-19 09:00:00+00:00,31.06,,392.38,25.53,18.33,47.25,17.78,41.58,200.09
2020-06-19 10:00:00+00:00,31.06,,400.11,25.01,18.14,48.71,17.54,45.73,196.11
2020-06-19 11:00:00+00:00,31.06,,399.26,24.89,18.18,42.27,17.51,55.03,194.32
2020-06-19 12:00:00+00:00,31.06,,401.69,25.92,18.15,44.27,17.39,55.18,192.09
2020-06-19 13:00:00+00:00,31.06,,400.79,47.76,18.11,43.25,17.37,50.37,171.56
2020-06-19 14:00:00+00:00,31.06,,356.18,48.33,18.27,43.73,17.38,28.21,170.0
2020-06-19 15:00:00+00:00,31.06,,401.63,24.83,18.17,16.22,17.68,18.66,22.9
2020-06-19 16:00:00+00:00,31.06,,380.99,24.23,18.06,9.39,17.54,24.3,26.88
2020-06-19 17:00:00+00:00,31.53,,398.95,24.21,18.04,5.17,17.52,35.81,0.0
2020-06-19 18:00:00+00:00,34.03,,333.79,24.92,17.88,1.0,17.6,59.3,0.0
2020-06-19 19:00:00+00:00,34.05,,158.45,49.17,17.91,0.0,17.63,87.49,0.0
2020-06-19 20:00:00+00:00,34.05,,15.15,24.36,17.92,0.0,17.83,111.13,0.0
2020-06-19 21:00:00+00:00,34.07,,15.14,24.15,17.86,0.0,17.94,103.67,0.0
2020-06-19 22:00:00+00:00,34.07,,15.14,24.15,17.87,0.0,17.98,93.49,0.0
2020-06-19 23:00:00+00:00,34.07,,15.15,24.15,17.94,0.0,18.14,85.31,0.0
2020-06-20 00:00:00+00:00,34.08,,15.15,39.64,17.92,0.0,17.96,53.23,0.0
2020-06-20 01:00:00+00:00,33.93,,15.15,24.27,17.95,0.0,18.18,81.4,0.0
2020-06-20 02:00:00+00:00,33.92,,15.87,24.15,18.16,1.0,18.25,99.34,0.0
2020-06-20 03:00:00+00:00,33.92,,18.79,24.14,18.09,2.73,17.99,53.06,0.0
2020-06-20 04:00:00+00:00,33.92,,18.52,33.12,18.06,7.48,17.87,31.16,0.0
2020-06-20 05:00:00+00:00,33.92,,18.33,25.37,18.13,14.89,17.8,14.47,0.0
2020-06-20 06:00:00+00:00,34.04,,16.97,25.85,18.09,42.25,17.72,9.84,86.85
2020-06-20 07:00:00+00:00,33.99,,16.34,24.31,18.14,45.08,17.74,5.95,74.52
2020-06-20 08:00:00+00:00,34.04,,16.43,25.78,18.22,50.79,17.71,8.95,93.4
2020-06-20 09:00:00+00:00,34.02,,14.34,48.89,18.33,50.62,17.3,14.37,64.48
2020-06-20 10:00:00+00:00,33.79,,13.84,49.52,18.32,50.36,17.33,29.53,0.0
2020-06-20 11:00:00+00:00,33.64,,13.85,35.71,18.23,49.29,17.42,32.43,0.0
2020-06-20 12:00:00+00:00,34.23,,13.55,25.81,18.18,45.86,17.48,51.44,0.0
2020-06-20 13:00:00+00:00,36.32,,13.36,25.81,18.41,39.47,17.66,34.14,0.0
2020-06-20 14:00:00+00:00,37.5,,13.36,24.82,18.56,39.54,17.58,31.76,0.0
2020-06-20 15:00:00+00:00,38.51,,13.36,24.8,18.38,16.07,17.71,87.05,0.0
2020-06-20 16:00:00+00:00,39.24,,14.4,25.78,18.12,9.94,17.76,93.09,0.0
2020-06-20 17:00:00+00:00,41.81,,17.09,25.82,18.07,5.36,17.85,163.75,0.0
