,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2018-03-28 15:00:00+00:00,87.0,432.0,501.0,,94.0,,2.0
2018-03-28 16:00:00+00:00,88.0,450.0,442.0,,94.0,,2.0
2018-03-28 17:00:00+00:00,89.0,491.0,500.0,,94.0,,3.0
2018-03-28 18:00:00+00:00,90.0,499.0,437.0,,94.0,,4.0
2018-03-28 19:00:00+00:00,94.0,498.0,27.0,,94.0,,5.0
2018-03-28 20:00:00+00:00,94.0,499.0,35.0,,93.0,,7.0
2018-03-28 21:00:00+00:00,94.0,499.0,35.0,,93.0,,6.0
2018-03-28 22:00:00+00:00,94.0,499.0,35.0,,93.0,,7.0
2018-03-28 23:00:00+00:00,94.0,524.0,16.0,,93.0,,8.0
2018-03-29 00:00:00+00:00,95.0,516.0,7.0,,93.0,,11.0
2018-03-29 01:00:00+00:00,95.0,498.0,34.0,,93.0,,13.0
2018-03-29 02:00:00+00:00,95.0,514.0,34.0,,92.0,,20.0
2018-03-29 03:00:00+00:00,95.0,510.0,89.0,,92.0,,23.0
2018-03-29 04:00:00+00:00,94.0,504.0,411.0,,92.0,,24.0
2018-03-29 05:00:00+00:00,92.0,488.0,515.0,,92.0,,19.0
2018-03-29 06:00:00+00:00,90.0,428.0,665.0,,92.0,,11.0
2018-03-29 07:00:00+00:00,88.0,370.0,699.0,,92.0,,13.0
2018-03-29 08:00:00+00:00,87.0,337.0,763.0,,92.0,,26.0
2018-03-29 09:00:00+00:00,86.0,331.0,787.0,,93.0,,27.0
2018-03-29 10:00:00+00:00,85.0,330.0,548.0,,93.0,,27.0
2018-03-29 11:00:00+00:00,85.0,330.0,513.0,,93.0,,30.0
2018-03-29 12:00:00+00:00,85.0,330.0,429.0,,94.0,,29.0
2018-03-29 13:00:00+00:00,86.0,330.0,506.0,,94.0,,30.0
2018-03-29 14:00:00+00:00,86.0,329.0,512.0,,94.0,,30.0
2018-03-29 15:00:00+00:00,88.0,330.0,563.0,,94.0,,31.0
2018-03-29 16:00:00+00:00,90.0,331.0,688.0,,94.0,,24.0
2018-03-29 17:00:00+00:00,90.0,355.0,683.0,,94.0,,16.0
2018-03-29 18:00:00+00:00,92.0,390.0,545.0,,94.0,,21.0
2018-03-29 19:00:00+00:00,94.0,400.0,352.0,,94.0,,27.0
2018-03-29 20:00:00+00:00,94.0,411.0,230.0,,94.0,,27.0
2018-03-29 21:00:00+00:00,94.0,417.0,223.0,,94.0,,18.0
2018-03-29 22:00:00+00:00,93.0,420.0,45.0,,93.0,,17.0
2018-03-29 23:00:00+00:00,93.0,427.0,27.0,,93.0,,14.0
2018-03-30 00:00:00+00:00,93.0,431.0,27.0,,93.0,,17.0
2018-03-30 01:00:00+00:00,91.0,439.0,27.0,,93.0,,13.0
2018-03-30 02:00:00+00:00,90.0,468.0,18.0,,93.0,,13.0
2018-03-30 03:00:00+00:00,90.0,462.0,14.0,,93.0,,12.0
2018-03-30 04:00:00+00:00,88.0,460.0,204.0,,93.0,,12.0
2018-03-30 05:00:00+00:00,87.0,445.0,444.0,,92.0,,12.0
2018-03-30 06:00:00+00:00,86.0,428.0,830.0,,92.0,,8.0
2018-03-30 07:00:00+00:00,88.0,428.0,842.0,,92.0,,7.0
2018-03-30 08:00:00+00:00,87.0,420.0,748.0,,92.0,,6.0
2018-03-30 09:00:00+00:00,88.0,408.0,768.0,,93.0,,5.0
2018-03-30 10:00:00+00:00,88.0,409.0,771.0,,93.0,,5.0
2018-03-30 11:00:00+00:00,88.0,435.0,771.0,,94.0,,4.0
2018-03-30 12:00:00+00:00,90.0,450.0,673.0,,94.0,,3.0
2018-03-30 13:00:00+00:00,90.0,481.0,610.0,,94.0,,4.0
2018-03-30 14:00:00+00:00,93.0,505.0,496.0,,94.0,,2.0
2018-03-30 15:00:00+00:00,93.0,509.0,474.0,,94.0,,3.0
2018-03-30 16:00:00+00:00,93.0,511.0,412.0,,94.0,,3.0
2018-03-30 17:00:00+00:00,92.0,504.0,363.0,,94.0,,3.0
2018-03-30 18:00:00+00:00,94.0,478.0,228.0,,94.0,,3.0
2018-03-30 19:00:00+00:00,94.0,461.0,84.0,,94.0,,1.0
2018-03-30 20:00:00+00:00,93.0,458.0,13.0,,94.0,,2.0
2018-03-30 21:00:00+00:00,93.0,451.0,0.0,,94.0,,1.0
2018-03-30 22:00:00+00:00,90.0,359.0,0.0,,94.0,,0.0
2018-03-30 23:00:00+00:00,90.0,359.0,0.0,,94.0,,0.0
2018-03-31 00:00:00+00:00,90.0,358.0,0.0,,93.0,,0.0
2018-03-31 01:00:00+00:00,90.0,358.0,5.0,,93.0,,0.0
2018-03-31 02:00:00+00:00,90.0,361.0,140.0,,93.0,,0.0
2018-03-31 03:00:00+00:00,90.0,362.0,148.0,,93.0,,0.0
2018-03-31 04:00:00+00:00,90.0,366.0,369.0,,92.0,,0.0
2018-03-31 05:00:00+00:00,89.0,367.0,446.0,,92.0,,0.0
2018-03-31 06:00:00+00:00,87.0,368.0,565.0,,92.0,,0.0
2018-03-31 07:00:00+00:00,86.0,368.0,603.0,,92.0,,0.0
2018-03-31 08:00:00+00:00,86.0,368.0,609.0,,93.0,,0.0
2018-03-31 09:00:00+00:00,86.0,369.0,551.0,,93.0,,0.0
2018-03-31 10:00:00+00:00,86.0,369.0,317.0,,94.0,,0.0
2018-03-31 11:00:00+00:00,86.0,369.0,304.0,,94.0,,0.0
2018-03-31 12:00:00+00:00,88.0,369.0,229.0,,94.0,,0.0
2018-03-31 13:00:00+00:00,90.0,366.0,214.0,,94.0,,1.0
2018-03-31 14:00:00+00:00,91.0,363.0,222.0,,94.0,,3.0
2018-03-31 15:00:00+00:00,92.0,363.0,229.0,,94.0,,3.0
2018-03-31 16:00:00+00:00,93.0,254.0,257.0,,94.0,,3.0
2018-03-31 17:00:00+00:00,92.0,178.0,420.0,,94.0,,9.0
2018-03-31 18:00:00+00:00,90.0,178.0,403.0,,94.0,,13.0
2018-03-31 19:00:00+00:00,91.0,176.0,178.0,,94.0,,17.0
2018-03-31 20:00:00+00:00,91.0,174.0,173.0,,94.0,,9.0
2018-03-31 21:00:00+00:00,90.0,174.0,190.0,,94.0,,7.0
2018-03-31 22:00:00+00:00,90.0,174.0,173.0,,93.0,,10.0
2018-03-31 23:00:00+00:00,90.0,174.0,173.0,,94.0,,16.0
2018-04-01 00:00:00+00:00,90.0,174.0,173.0,,94.0,,16.0
2018-04-01 01:00:00+00:00,90.0,174.0,173.0,,93.0,,16.0
2018-04-01 02:00:00+00:00,90.0,174.0,219.0,,93.0,,19.0
2018-04-01 03:00:00+00:00,89.0,175.0,248.0,,93.0,,21.0
2018-04-01 04:00:00+00:00,89.0,176.0,457.0,,93.0,,21.0
2018-04-01 05:00:00+00:00,88.0,177.0,592.0,,93.0,,26.0
2018-04-01 06:00:00+00:00,87.0,178.0,446.0,,93.0,,33.0
2018-04-01 07:00:00+00:00,91.0,178.0,431.0,,93.0,,36.0
2018-04-01 08:00:00+00:00,91.0,178.0,431.0,,94.0,,38.0
2018-04-01 09:00:00+00:00,92.0,178.0,393.0,,94.0,,38.0
2018-04-01 10:00:00+00:00,92.0,177.0,384.0,,94.0,,43.0
2018-04-01 11:00:00+00:00,91.0,177.0,392.0,,94.0,,47.0
2018-04-01 12:00:00+00:00,91.0,177.0,393.0,,94.0,,46.0
2018-04-01 13:00:00+00:00,91.0,177.0,416.0,,94.0,,45.0
2018-04-01 14:00:00+00:00,92.0,177.0,412.0,,94.0,,42.0
2018-04-01 15:00:00+00:00,92.0,177.0,420.0,,95.0,,35.0
2018-04-01 16:00:00+00:00,92.0,177.0,497.0,,94.0,,33.0
2018-04-01 17:00:00+00:00,92.0,176.0,555.0,,94.0,,31.0
2018-04-01 18:00:00+00:00,92.0,177.0,403.0,,94.0,,29.0
2018-04-01 19:00:00+00:00,90.0,174.0,177.0,,94.0,,29.0
2018-04-01 20:00:00+00:00,89.0,173.0,139.0,,94.0,,27.0
2018-04-01 21:00:00+00:00,87.0,173.0,93.0,,94.0,,22.0
2018-04-01 22:00:00+00:00,84.0,172.0,6.0,,94.0,,19.0
2018-04-01 23:00:00+00:00,84.0,172.0,0.0,,94.0,,15.0
2018-04-02 00:00:00+00:00,84.0,172.0,0.0,,94.0,,12.0
2018-04-02 01:00:00+00:00,85.0,172.0,0.0,,94.0,,9.0
2018-04-02 02:00:00+00:00,87.0,172.0,0.0,,94.0,,12.0
2018-04-02 03:00:00+00:00,89.0,172.0,12.0,,94.0,,15.0
2018-04-02 04:00:00+00:00,89.0,200.0,221.0,,93.0,,15.0
2018-04-02 05:00:00+00:00,89.0,207.0,387.0,,93.0,,15.0
2018-04-02 06:00:00+00:00,91.0,207.0,516.0,,93.0,,16.0
2018-04-02 07:00:00+00:00,91.0,207.0,531.0,,93.0,,23.0
2018-04-02 08:00:00+00:00,92.0,207.0,532.0,,93.0,,38.0
2018-04-02 09:00:00+00:00,93.0,223.0,540.0,,94.0,,40.0
2018-04-02 10:00:00+00:00,92.0,330.0,445.0,,94.0,,39.0
2018-04-02 11:00:00+00:00,92.0,365.0,388.0,,94.0,,34.0
2018-04-02 12:00:00+00:00,91.0,365.0,386.0,,94.0,,39.0
2018-04-02 13:00:00+00:00,91.0,366.0,397.0,,94.0,,40.0
2018-04-02 14:00:00+00:00,91.0,366.0,530.0,,94.0,,43.0
2018-04-02 15:00:00+00:00,92.0,366.0,620.0,,94.0,,41.0
2018-04-02 16:00:00+00:00,92.0,366.0,619.0,,94.0,,32.0
2018-04-02 17:00:00+00:00,92.0,366.0,623.0,,94.0,,21.0
2018-04-02 18:00:00+00:00,92.0,361.0,607.0,,94.0,,18.0
2018-04-02 19:00:00+00:00,93.0,359.0,384.0,,94.0,,21.0
2018-04-02 20:00:00+00:00,93.0,358.0,229.0,,94.0,,18.0
2018-04-02 21:00:00+00:00,92.0,359.0,226.0,,94.0,,17.0
2018-04-02 22:00:00+00:00,91.0,359.0,1.0,,94.0,,17.0
2018-04-02 23:00:00+00:00,92.0,358.0,0.0,,94.0,,14.0
2018-04-03 00:00:00+00:00,91.0,358.0,0.0,,94.0,,9.0
2018-04-03 01:00:00+00:00,91.0,359.0,0.0,,94.0,,7.0
2018-04-03 02:00:00+00:00,92.0,360.0,0.0,,93.0,,6.0
2018-04-03 03:00:00+00:00,93.0,372.0,17.0,,93.0,,3.0
2018-04-03 04:00:00+00:00,93.0,379.0,363.0,,93.0,,2.0
2018-04-03 05:00:00+00:00,91.0,375.0,567.0,,93.0,,1.0
2018-04-03 06:00:00+00:00,91.0,373.0,732.0,,93.0,,3.0
2018-04-03 07:00:00+00:00,88.0,373.0,867.0,,93.0,,4.0
2018-04-03 08:00:00+00:00,86.0,371.0,1047.0,,94.0,,4.0
2018-04-03 09:00:00+00:00,85.0,371.0,1004.0,,94.0,,2.0
2018-04-03 10:00:00+00:00,84.0,370.0,984.0,,94.0,,1.0
2018-04-03 11:00:00+00:00,84.0,370.0,901.0,,95.0,,4.0
2018-04-03 12:00:00+00:00,82.0,373.0,612.0,,93.0,,2.0
2018-04-03 13:00:00+00:00,82.0,373.0,626.0,,93.0,,0.0
2018-04-03 14:00:00+00:00,82.0,374.0,709.0,,93.0,,0.0
2018-04-03 15:00:00+00:00,83.0,373.0,722.0,,93.0,,2.0
2018-04-03 16:00:00+00:00,83.0,371.0,615.0,,93.0,,3.0
2018-04-03 17:00:00+00:00,86.0,368.0,701.0,,93.0,,4.0
2018-04-03 18:00:00+00:00,86.0,371.0,593.0,,93.0,,5.0
2018-04-03 19:00:00+00:00,88.0,454.0,244.0,,93.0,,7.0
2018-04-03 20:00:00+00:00,91.0,455.0,190.0,,93.0,,6.0
2018-04-03 21:00:00+00:00,91.0,425.0,20.0,,93.0,,4.0
2018-04-03 22:00:00+00:00,89.0,408.0,102.0,,93.0,,3.0
2018-04-03 23:00:00+00:00,87.0,360.0,194.0,,92.0,,2.0
2018-04-04 00:00:00+00:00,87.0,359.0,157.0,,92.0,,2.0
2018-04-04 01:00:00+00:00,87.0,360.0,157.0,,92.0,,2.0
2018-04-04 02:00:00+00:00,87.0,361.0,157.0,,92.0,,3.0
2018-04-04 03:00:00+00:00,87.0,362.0,164.0,,92.0,,3.0
2018-04-04 04:00:00+00:00,88.0,363.0,667.0,,92.0,,4.0
2018-04-04 05:00:00+00:00,86.0,371.0,846.0,,92.0,,3.0
2018-04-04 06:00:00+00:00,84.0,374.0,942.0,,92.0,,3.0
2018-04-04 07:00:00+00:00,85.0,375.0,934.0,,92.0,,3.0
2018-04-04 08:00:00+00:00,86.0,374.0,866.0,,92.0,,5.0
2018-04-04 09:00:00+00:00,86.0,374.0,893.0,,92.0,,7.0
2018-04-04 10:00:00+00:00,86.0,371.0,813.0,,92.0,,11.0
2018-04-04 11:00:00+00:00,85.0,358.0,770.0,,93.0,,20.0
2018-04-04 12:00:00+00:00,84.0,351.0,766.0,,95.0,,24.0
2018-04-04 13:00:00+00:00,84.0,350.0,671.0,,95.0,,25.0
2018-04-04 14:00:00+00:00,82.0,351.0,659.0,,96.0,,18.0
2018-04-04 15:00:00+00:00,82.0,350.0,659.0,,96.0,,23.0
2018-04-04 16:00:00+00:00,82.0,350.0,662.0,,96.0,,18.0
2018-04-04 17:00:00+00:00,82.0,353.0,741.0,,96.0,,15.0
2018-04-04 18:00:00+00:00,83.0,350.0,690.0,,96.0,,11.0
2018-04-04 19:00:00+00:00,82.0,278.0,517.0,,96.0,,10.0
2018-04-04 20:00:00+00:00,84.0,162.0,446.0,,98.0,,4.0
2018-04-04 21:00:00+00:00,84.0,162.0,366.0,,97.0,,0.0
2018-04-04 22:00:00+00:00,83.0,161.0,262.0,,97.0,,0.0
2018-04-04 23:00:00+00:00,83.0,161.0,257.0,,96.0,,1.0
2018-04-05 00:00:00+00:00,83.0,162.0,257.0,,96.0,,1.0
2018-04-05 01:00:00+00:00,83.0,162.0,257.0,,96.0,,4.0
2018-04-05 02:00:00+00:00,83.0,164.0,257.0,,96.0,,9.0
2018-04-05 03:00:00+00:00,82.0,167.0,307.0,,96.0,,14.0
2018-04-05 04:00:00+00:00,82.0,169.0,597.0,,96.0,,15.0
2018-04-05 05:00:00+00:00,83.0,180.0,856.0,,96.0,,14.0
2018-04-05 06:00:00+00:00,80.0,180.0,886.0,,92.0,,10.0
2018-04-05 07:00:00+00:00,79.0,179.0,887.0,,91.0,,4.0
2018-04-05 08:00:00+00:00,78.0,177.0,987.0,,90.0,,2.0
2018-04-05 09:00:00+00:00,83.0,172.0,1009.0,,96.0,,11.0
2018-04-05 10:00:00+00:00,83.0,163.0,998.0,,96.0,,15.0
2018-04-05 11:00:00+00:00,83.0,159.0,931.0,,96.0,,3.0
2018-04-05 12:00:00+00:00,83.0,159.0,838.0,,97.0,,2.0
2018-04-05 13:00:00+00:00,84.0,158.0,815.0,,97.0,,7.0
2018-04-05 14:00:00+00:00,84.0,161.0,748.0,,97.0,,9.0
2018-04-05 15:00:00+00:00,84.0,177.0,719.0,,97.0,,14.0
2018-04-05 16:00:00+00:00,84.0,176.0,708.0,,97.0,,11.0
2018-04-05 17:00:00+00:00,84.0,173.0,703.0,,98.0,,12.0
2018-04-05 18:00:00+00:00,84.0,168.0,722.0,,98.0,,9.0
2018-04-05 19:00:00+00:00,84.0,168.0,570.0,,98.0,,7.0
2018-04-05 20:00:00+00:00,84.0,166.0,394.0,,98.0,,7.0
2018-04-05 21:00:00+00:00,84.0,166.0,388.0,,98.0,,11.0
2018-04-05 22:00:00+00:00,84.0,166.0,528.0,,97.0,,12.0
2018-04-05 23:00:00+00:00,84.0,166.0,526.0,,97.0,,21.0
2018-04-06 00:00:00+00:00,82.0,166.0,530.0,,95.0,,35.0
2018-04-06 01:00:00+00:00,83.0,166.0,530.0,,96.0,,44.0
2018-04-06 02:00:00+00:00,83.0,168.0,624.0,,96.0,,52.0
2018-04-06 03:00:00+00:00,83.0,169.0,679.0,,96.0,,52.0
2018-04-06 04:00:00+00:00,83.0,169.0,865.0,,96.0,,53.0
2018-04-06 05:00:00+00:00,84.0,176.0,880.0,,96.0,,52.0
2018-04-06 06:00:00+00:00,85.0,176.0,882.0,,96.0,,52.0
2018-04-06 07:00:00+00:00,87.0,177.0,896.0,,96.0,,53.0
2018-04-06 08:00:00+00:00,87.0,177.0,992.0,,96.0,,54.0
2018-04-06 09:00:00+00:00,86.0,176.0,983.0,,96.0,,53.0
2018-04-06 10:00:00+00:00,88.0,177.0,903.0,,96.0,,52.0
2018-04-06 11:00:00+00:00,89.0,176.0,905.0,,96.0,,53.0
2018-04-06 12:00:00+00:00,84.0,176.0,901.0,,93.0,,54.0
2018-04-06 13:00:00+00:00,89.0,176.0,901.0,,96.0,,54.0
2018-04-06 14:00:00+00:00,94.0,176.0,901.0,,101.0,,53.0
2018-04-06 15:00:00+00:00,95.0,177.0,886.0,,102.0,,49.0
2018-04-06 16:00:00+00:00,88.0,177.0,868.0,,93.0,,41.0
2018-04-06 17:00:00+00:00,94.0,178.0,907.0,,100.0,,33.0
2018-04-06 18:00:00+00:00,93.0,172.0,893.0,,100.0,,32.0
2018-04-06 19:00:00+00:00,89.0,171.0,806.0,,95.0,,34.0
2018-04-06 20:00:00+00:00,90.0,171.0,709.0,,95.0,,30.0
2018-04-06 21:00:00+00:00,90.0,172.0,718.0,,95.0,,23.0
2018-04-06 22:00:00+00:00,89.0,172.0,595.0,,95.0,,14.0
2018-04-06 23:00:00+00:00,87.0,172.0,562.0,,94.0,,10.0
2018-04-07 00:00:00+00:00,87.0,172.0,554.0,,94.0,,7.0
2018-04-07 01:00:00+00:00,89.0,172.0,554.0,,95.0,,4.0
2018-04-07 02:00:00+00:00,90.0,173.0,554.0,,95.0,,3.0
2018-04-07 03:00:00+00:00,90.0,173.0,554.0,,96.0,,1.0
2018-04-07 04:00:00+00:00,90.0,173.0,662.0,,96.0,,1.0
2018-04-07 05:00:00+00:00,89.0,172.0,796.0,,95.0,,1.0
2018-04-07 06:00:00+00:00,83.0,173.0,895.0,,92.0,,0.0
2018-04-07 07:00:00+00:00,81.0,173.0,898.0,,91.0,,0.0
2018-04-07 08:00:00+00:00,79.0,174.0,896.0,,90.0,,1.0
2018-04-07 09:00:00+00:00,78.0,171.0,896.0,,89.0,,3.0
2018-04-07 10:00:00+00:00,77.0,172.0,880.0,,89.0,,2.0
2018-04-07 11:00:00+00:00,77.0,171.0,880.0,,89.0,,2.0
2018-04-07 12:00:00+00:00,77.0,169.0,956.0,,89.0,,3.0
2018-04-07 13:00:00+00:00,77.0,166.0,937.0,,89.0,,3.0
2018-04-07 14:00:00+00:00,77.0,163.0,937.0,,89.0,,1.0
2018-04-07 15:00:00+00:00,78.0,163.0,894.0,,89.0,,2.0
2018-04-07 16:00:00+00:00,78.0,166.0,892.0,,90.0,,5.0
2018-04-07 17:00:00+00:00,79.0,169.0,889.0,,91.0,,7.0
2018-04-07 18:00:00+00:00,83.0,172.0,818.0,,94.0,,14.0
2018-04-07 19:00:00+00:00,85.0,172.0,750.0,,94.0,,28.0
2018-04-07 20:00:00+00:00,85.0,172.0,750.0,,95.0,,33.0
2018-04-07 21:00:00+00:00,85.0,172.0,724.0,,94.0,,28.0
2018-04-07 22:00:00+00:00,85.0,172.0,655.0,,94.0,,23.0
2018-04-07 23:00:00+00:00,84.0,172.0,669.0,,93.0,,24.0
2018-04-08 00:00:00+00:00,85.0,171.0,673.0,,94.0,,30.0
2018-04-08 01:00:00+00:00,87.0,171.0,673.0,,94.0,,28.0
2018-04-08 02:00:00+00:00,87.0,171.0,731.0,,94.0,,25.0
2018-04-08 03:00:00+00:00,87.0,172.0,731.0,,94.0,,25.0
2018-04-08 04:00:00+00:00,86.0,172.0,819.0,,93.0,,21.0
2018-04-08 05:00:00+00:00,86.0,171.0,909.0,,94.0,,16.0
2018-04-08 06:00:00+00:00,84.0,170.0,909.0,,93.0,,8.0
2018-04-08 07:00:00+00:00,79.0,166.0,909.0,,91.0,,12.0
2018-04-08 08:00:00+00:00,77.0,163.0,909.0,,90.0,,17.0
2018-04-08 09:00:00+00:00,77.0,159.0,910.0,,89.0,,19.0
2018-04-08 10:00:00+00:00,77.0,146.0,912.0,,89.0,,15.0
2018-04-08 11:00:00+00:00,76.0,123.0,912.0,,88.0,,16.0
2018-04-08 12:00:00+00:00,80.0,110.0,918.0,,93.0,,19.0
2018-04-08 13:00:00+00:00,80.0,96.0,946.0,,93.0,,15.0
2018-04-08 14:00:00+00:00,80.0,95.0,953.0,,93.0,,13.0
2018-04-08 15:00:00+00:00,81.0,106.0,955.0,,94.0,,8.0
2018-04-08 16:00:00+00:00,81.0,104.0,955.0,,94.0,,8.0
2018-04-08 17:00:00+00:00,81.0,105.0,955.0,,94.0,,7.0
2018-04-08 18:00:00+00:00,81.0,114.0,963.0,,95.0,,9.0
2018-04-08 19:00:00+00:00,81.0,115.0,840.0,,94.0,,6.0
2018-04-08 20:00:00+00:00,81.0,113.0,747.0,,94.0,,9.0
2018-04-08 21:00:00+00:00,81.0,114.0,756.0,,94.0,,19.0
2018-04-08 22:00:00+00:00,81.0,114.0,704.0,,94.0,,21.0
2018-04-08 23:00:00+00:00,81.0,117.0,704.0,,93.0,,21.0
2018-04-09 00:00:00+00:00,81.0,120.0,701.0,,93.0,,19.0
2018-04-09 01:00:00+00:00,81.0,122.0,710.0,,94.0,,18.0
2018-04-09 02:00:00+00:00,81.0,128.0,758.0,,94.0,,17.0
2018-04-09 03:00:00+00:00,81.0,143.0,814.0,,94.0,,15.0
2018-04-09 04:00:00+00:00,81.0,147.0,901.0,,94.0,,10.0
2018-04-09 05:00:00+00:00,81.0,159.0,1075.0,,94.0,,10.0
2018-04-09 06:00:00+00:00,81.0,146.0,1128.0,,94.0,,6.0
2018-04-09 07:00:00+00:00,81.0,134.0,1097.0,,94.0,,1.0
2018-04-09 08:00:00+00:00,81.0,122.0,1121.0,,94.0,,0.0
2018-04-09 09:00:00+00:00,81.0,117.0,1120.0,,94.0,,0.0
2018-04-09 10:00:00+00:00,81.0,110.0,1076.0,,94.0,,1.0
2018-04-09 11:00:00+00:00,81.0,84.0,1048.0,,94.0,,3.0
2018-04-09 12:00:00+00:00,77.0,82.0,1000.0,,89.0,,4.0
2018-04-09 13:00:00+00:00,78.0,79.0,976.0,,90.0,,2.0
2018-04-09 14:00:00+00:00,77.0,78.0,977.0,,88.0,,1.0
2018-04-09 15:00:00+00:00,77.0,80.0,978.0,,89.0,,2.0
2018-04-09 16:00:00+00:00,77.0,78.0,977.0,,89.0,,2.0
2018-04-09 17:00:00+00:00,78.0,80.0,983.0,,90.0,,0.0
2018-04-09 18:00:00+00:00,79.0,89.0,904.0,,91.0,,2.0
2018-04-09 19:00:00+00:00,81.0,110.0,795.0,,94.0,,1.0
2018-04-09 20:00:00+00:00,80.0,97.0,784.0,,93.0,,0.0
2018-04-09 21:00:00+00:00,81.0,71.0,823.0,,94.0,,1.0
2018-04-09 22:00:00+00:00,82.0,70.0,770.0,,95.0,,3.0
2018-04-09 23:00:00+00:00,82.0,72.0,739.0,,95.0,,5.0
2018-04-10 00:00:00+00:00,82.0,77.0,736.0,,95.0,,10.0
2018-04-10 01:00:00+00:00,82.0,94.0,735.0,,95.0,,7.0
2018-04-10 02:00:00+00:00,83.0,133.0,735.0,,96.0,,12.0
2018-04-10 03:00:00+00:00,83.0,162.0,695.0,,96.0,,15.0
2018-04-10 04:00:00+00:00,82.0,170.0,888.0,,96.0,,15.0
2018-04-10 05:00:00+00:00,83.0,175.0,1103.0,,96.0,,21.0
2018-04-10 06:00:00+00:00,82.0,171.0,1110.0,,95.0,,20.0
2018-04-10 07:00:00+00:00,82.0,171.0,1130.0,,95.0,,24.0
2018-04-10 08:00:00+00:00,81.0,170.0,1130.0,,94.0,,29.0
2018-04-10 09:00:00+00:00,81.0,171.0,1188.0,,94.0,,32.0
2018-04-10 10:00:00+00:00,81.0,171.0,1193.0,,94.0,,29.0
2018-04-10 11:00:00+00:00,81.0,170.0,1194.0,,93.0,,28.0
2018-04-10 12:00:00+00:00,81.0,176.0,1193.0,,94.0,,27.0
2018-04-10 13:00:00+00:00,81.0,177.0,1156.0,,94.0,,27.0
2018-04-10 14:00:00+00:00,81.0,176.0,1128.0,,94.0,,24.0
2018-04-10 15:00:00+00:00,82.0,177.0,1134.0,,95.0,,28.0
2018-04-10 16:00:00+00:00,84.0,178.0,969.0,,95.0,,24.0
2018-04-10 17:00:00+00:00,85.0,178.0,878.0,,96.0,,24.0
2018-04-10 18:00:00+00:00,85.0,173.0,901.0,,96.0,,26.0
2018-04-10 19:00:00+00:00,87.0,173.0,864.0,,97.0,,33.0
2018-04-10 20:00:00+00:00,87.0,173.0,816.0,,97.0,,36.0
2018-04-10 21:00:00+00:00,88.0,173.0,739.0,,98.0,,32.0
2018-04-10 22:00:00+00:00,88.0,173.0,733.0,,98.0,,25.0
2018-04-10 23:00:00+00:00,88.0,174.0,732.0,,98.0,,21.0
2018-04-11 00:00:00+00:00,88.0,173.0,732.0,,98.0,,17.0
2018-04-11 01:00:00+00:00,88.0,174.0,731.0,,98.0,,23.0
2018-04-11 02:00:00+00:00,90.0,174.0,731.0,,98.0,,22.0
2018-04-11 03:00:00+00:00,90.0,174.0,730.0,,98.0,,18.0
2018-04-11 04:00:00+00:00,94.0,174.0,909.0,,100.0,,18.0
2018-04-11 05:00:00+00:00,94.0,181.0,1119.0,,99.0,,15.0
2018-04-11 06:00:00+00:00,89.0,178.0,1186.0,,97.0,,19.0
2018-04-11 07:00:00+00:00,84.0,175.0,1192.0,,97.0,,27.0
2018-04-11 08:00:00+00:00,83.0,172.0,1186.0,,96.0,,30.0
2018-04-11 09:00:00+00:00,82.0,168.0,1191.0,,95.0,,34.0
2018-04-11 10:00:00+00:00,83.0,162.0,1192.0,,95.0,,36.0
2018-04-11 11:00:00+00:00,83.0,162.0,1192.0,,94.0,,35.0
2018-04-11 12:00:00+00:00,79.0,153.0,1192.0,,89.0,,36.0
2018-04-11 13:00:00+00:00,79.0,152.0,1186.0,,89.0,,37.0
2018-04-11 14:00:00+00:00,79.0,138.0,1187.0,,89.0,,33.0
2018-04-11 15:00:00+00:00,78.0,140.0,1192.0,,90.0,,25.0
2018-04-11 16:00:00+00:00,80.0,152.0,1192.0,,91.0,,18.0
2018-04-11 17:00:00+00:00,79.0,166.0,1192.0,,91.0,,16.0
2018-04-11 18:00:00+00:00,80.0,172.0,1110.0,,92.0,,19.0
2018-04-11 19:00:00+00:00,80.0,171.0,1108.0,,93.0,,20.0
2018-04-11 20:00:00+00:00,80.0,172.0,1104.0,,93.0,,25.0
2018-04-11 21:00:00+00:00,80.0,172.0,792.0,,93.0,,26.0
2018-04-11 22:00:00+00:00,81.0,173.0,856.0,,92.0,,21.0
2018-04-11 23:00:00+00:00,84.0,173.0,877.0,,95.0,,22.0
2018-04-12 00:00:00+00:00,84.0,173.0,870.0,,95.0,,24.0
2018-04-12 01:00:00+00:00,84.0,173.0,866.0,,95.0,,25.0
2018-04-12 02:00:00+00:00,84.0,173.0,863.0,,95.0,,29.0
2018-04-12 03:00:00+00:00,87.0,173.0,1114.0,,95.0,,30.0
2018-04-12 04:00:00+00:00,87.0,174.0,1130.0,,95.0,,26.0
2018-04-12 05:00:00+00:00,85.0,180.0,1181.0,,95.0,,15.0
2018-04-12 06:00:00+00:00,83.0,176.0,1228.0,,94.0,,7.0
2018-04-12 07:00:00+00:00,81.0,148.0,1231.0,,92.0,,10.0
2018-04-12 08:00:00+00:00,79.0,155.0,1203.0,,91.0,,29.0
2018-04-12 09:00:00+00:00,78.0,166.0,1165.0,,90.0,,36.0
2018-04-12 10:00:00+00:00,78.0,163.0,1123.0,,90.0,,32.0
