,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore
2020-01-05 21:00:00+00:00,,372.69,,1330.23,13131.77,23.12,,,,1169.65
2020-01-05 22:00:00+00:00,,373.61,,1331.35,12245.43,23.52,,,,1157.0
2020-01-05 23:00:00+00:00,,372.81,,1253.26,11742.88,23.63,,,,1075.22
2020-01-06 00:00:00+00:00,,371.31,,1251.58,11357.1,23.9,,,,1072.67
2020-01-06 01:00:00+00:00,,373.86,,1246.09,11318.38,23.67,,,,1122.32
2020-01-06 02:00:00+00:00,,371.71,,1247.08,10674.41,23.15,,,,1264.44
2020-01-06 03:00:00+00:00,,367.97,,1252.63,11113.28,22.49,,,,1119.83
2020-01-06 04:00:00+00:00,,367.31,,1256.48,12775.36,21.65,,,,924.63
2020-01-06 05:00:00+00:00,,369.94,,1258.32,14816.37,21.25,,,,963.17
2020-01-06 06:00:00+00:00,,367.28,,1292.62,16315.72,21.58,,,,895.24
2020-01-06 07:00:00+00:00,,368.2,,1308.87,16780.72,22.0,,,,931.27
2020-01-06 08:00:00+00:00,,364.77,,1320.47,16908.33,22.42,,,,1104.45
2020-01-06 09:00:00+00:00,,348.73,,1333.62,17246.9,21.6,,,,971.27
2020-01-06 10:00:00+00:00,,348.67,,1344.0,17456.66,19.66,,,,1046.85
2020-01-06 11:00:00+00:00,,347.9,,1342.16,17415.25,18.21,,,,910.31
2020-01-06 12:00:00+00:00,,350.84,,1338.38,17364.1,18.45,,,,919.43
2020-01-06 13:00:00+00:00,,348.07,,1333.52,17447.52,19.31,,,,1037.28
2020-01-06 14:00:00+00:00,,347.76,,1339.6,17993.66,19.85,,,,1102.28
2020-01-06 15:00:00+00:00,,350.52,,1335.29,18725.54,19.9,,,,1091.18
2020-01-06 16:00:00+00:00,,349.6,,1365.75,18705.52,24.07,,,,1137.69
2020-01-06 17:00:00+00:00,,347.22,,1367.92,18088.39,23.98,,,,1224.45
2020-01-06 18:00:00+00:00,,348.39,,1401.71,17253.37,27.12,,,,1197.7
2020-01-06 19:00:00+00:00,,346.81,,1404.49,16200.55,26.53,,,,1123.77
2020-01-06 20:00:00+00:00,,347.78,,1405.05,15561.07,27.82,,,,1120.14
2020-01-06 21:00:00+00:00,,345.01,,1399.48,14432.23,28.99,,,,1084.61
2020-01-06 22:00:00+00:00,,346.86,,1395.0,13030.16,31.84,,,,1095.12
2020-01-06 23:00:00+00:00,,337.68,,1441.02,11517.56,34.02,,,,1095.35
2020-01-07 00:00:00+00:00,,332.1,,1443.32,11024.3,34.12,,,,1063.02
2020-01-07 01:00:00+00:00,,336.72,,1445.62,10897.9,35.42,,,,1089.61
2020-01-07 02:00:00+00:00,,336.81,,1444.64,10668.31,36.68,,,,1125.02
2020-01-07 03:00:00+00:00,,333.13,,1442.72,11183.3,36.48,,,,1171.29
2020-01-07 04:00:00+00:00,,335.14,,1440.87,12979.13,36.31,,,,1294.22
2020-01-07 05:00:00+00:00,,336.72,,1440.88,14910.05,36.06,,,,1340.19
2020-01-07 06:00:00+00:00,,336.02,,1440.91,17232.85,36.16,,,,1282.12
2020-01-07 07:00:00+00:00,,335.78,,1446.79,18036.19,35.82,,,,1197.84
2020-01-07 08:00:00+00:00,,326.32,,1446.25,17977.92,31.09,,,,1096.35
2020-01-07 09:00:00+00:00,,334.59,,1452.78,18037.37,28.67,,,,1224.55
2020-01-07 10:00:00+00:00,,336.44,,1455.53,17982.4,29.15,,,,1098.22
2020-01-07 11:00:00+00:00,,336.74,,1455.24,17964.61,26.7,,,,1182.51
2020-01-07 12:00:00+00:00,,337.33,,1453.78,17989.03,24.77,,,,1444.12
2020-01-07 13:00:00+00:00,,339.03,,1451.4,18009.19,22.76,,,,1513.88
2020-01-07 14:00:00+00:00,,334.67,,1457.95,17970.2,20.35,,,,1578.48
2020-01-07 15:00:00+00:00,,334.57,,1455.13,17617.07,20.25,,,,1703.94
2020-01-07 16:00:00+00:00,,334.2,,1455.17,16903.12,20.44,,,,1683.6
2020-01-07 17:00:00+00:00,,333.68,,1454.78,15899.53,20.87,,,,1661.12
2020-01-07 18:00:00+00:00,,334.1,,1457.41,14388.27,26.92,,,,1629.25
2020-01-07 19:00:00+00:00,,334.99,,1461.88,12830.91,27.66,,,,1644.65
2020-01-07 20:00:00+00:00,,335.25,,1465.88,11521.13,29.09,,,,1695.56
2020-01-07 21:00:00+00:00,,334.09,,1468.33,10408.75,27.75,,,,1692.74
2020-01-07 22:00:00+00:00,,334.99,,1466.57,9372.91,49.42,,,,1765.79
2020-01-07 23:00:00+00:00,,345.41,,1514.07,7831.12,13.42,,,,1765.37
2020-01-08 00:00:00+00:00,,347.67,,1518.37,7517.12,12.93,,,,1838.46
2020-01-08 01:00:00+00:00,,343.1,,1519.66,6887.37,12.88,,,,1980.01
2020-01-08 02:00:00+00:00,,346.99,,1524.52,6825.39,14.02,,,,1988.11
2020-01-08 03:00:00+00:00,,347.51,,1519.85,6537.86,15.17,,,,1974.06
2020-01-08 04:00:00+00:00,,345.32,,1520.87,7894.52,15.44,,,,2009.14
2020-01-08 05:00:00+00:00,,347.7,,1514.8,10348.77,15.23,,,,1964.47
2020-01-08 06:00:00+00:00,,343.77,,1524.24,12559.49,15.05,,,,1939.11
2020-01-08 07:00:00+00:00,,344.45,,1526.97,13322.06,14.97,,,,1935.74
2020-01-08 08:00:00+00:00,,342.58,,1531.81,13401.12,49.63,,,,1945.25
2020-01-08 09:00:00+00:00,,342.64,,1531.68,13631.1,27.33,,,,1816.61
2020-01-08 10:00:00+00:00,,334.57,,1542.78,13590.9,27.4,,,,1782.9
2020-01-08 11:00:00+00:00,,338.46,,1528.13,13593.67,27.13,,,,1752.9
2020-01-08 12:00:00+00:00,,337.65,,1532.37,13905.11,23.27,,,,1735.23
2020-01-08 13:00:00+00:00,,341.27,,1515.55,14491.32,25.69,,,,1745.32
2020-01-08 14:00:00+00:00,,342.82,,1511.57,15479.39,25.86,,,,1720.31
2020-01-08 15:00:00+00:00,,343.26,,1512.13,16733.17,25.24,,,,1768.42
2020-01-08 16:00:00+00:00,,341.54,,1523.41,16617.9,25.3,,,,1608.4
2020-01-08 17:00:00+00:00,,340.44,,1525.07,16294.73,25.87,,,,1646.32
2020-01-08 18:00:00+00:00,,338.24,,1516.37,15882.32,26.32,,,,1663.04
2020-01-08 19:00:00+00:00,,343.84,,1519.53,15220.07,27.24,,,,1740.35
2020-01-08 20:00:00+00:00,,343.17,,1517.24,14836.21,27.56,,,,1684.3
2020-01-08 21:00:00+00:00,,341.42,,1511.75,13810.91,27.56,,,,1620.44
2020-01-08 22:00:00+00:00,,343.52,,1508.66,12660.63,29.73,,,,1566.9
2020-01-08 23:00:00+00:00,,343.47,,1526.5,11992.34,32.34,,,,1553.86
2020-01-09 00:00:00+00:00,,338.94,,1520.42,11475.3,32.8,,,,1525.1
2020-01-09 01:00:00+00:00,,336.77,,1515.28,11419.94,32.79,,,,1499.67
2020-01-09 02:00:00+00:00,,336.07,,1512.8,11679.31,30.91,,,,1447.73
2020-01-09 03:00:00+00:00,,338.7,,1511.32,12779.28,27.71,,,,1408.71
2020-01-09 04:00:00+00:00,,336.63,,1505.42,14460.8,26.02,,,,1306.97
2020-01-09 05:00:00+00:00,,341.66,,1499.29,16332.87,25.75,,,,1284.09
2020-01-09 06:00:00+00:00,,338.08,,1523.32,18611.48,25.01,,,,1177.04
2020-01-09 07:00:00+00:00,,338.26,,1521.83,19950.38,25.05,,,,1143.43
2020-01-09 08:00:00+00:00,,332.89,,1504.03,19908.16,25.14,,,,1098.98
2020-01-09 09:00:00+00:00,,338.73,,1500.26,19972.3,25.47,,,,1011.94
2020-01-09 10:00:00+00:00,,340.15,,1492.18,19792.72,23.49,,,,967.5
2020-01-09 11:00:00+00:00,,301.44,,1470.94,19441.13,24.23,,,,883.79
2020-01-09 12:00:00+00:00,,309.15,,1476.13,19444.79,23.15,,,,828.96
2020-01-09 13:00:00+00:00,,333.57,,1472.01,20143.7,21.85,,,,729.95
2020-01-09 14:00:00+00:00,,335.59,,1465.88,20741.43,22.58,,,,810.42
2020-01-09 15:00:00+00:00,,321.0,,1484.23,20654.31,21.45,,,,865.93
2020-01-09 16:00:00+00:00,,326.05,,1481.94,20522.33,20.48,,,,855.92
2020-01-09 17:00:00+00:00,,327.11,,1476.59,20424.77,19.95,,,,874.99
2020-01-09 18:00:00+00:00,,336.91,,1468.25,19845.19,19.94,,,,855.1
2020-01-09 19:00:00+00:00,,345.55,,1464.86,18325.81,19.09,,,,857.66
2020-01-09 20:00:00+00:00,,344.94,,1460.64,17963.9,18.74,,,,909.28
2020-01-09 21:00:00+00:00,,350.31,,1458.49,17105.13,20.2,,,,898.78
2020-01-09 22:00:00+00:00,,355.84,,1456.94,15798.38,32.54,,,,867.84
2020-01-09 23:00:00+00:00,,359.31,,1442.47,14401.24,30.37,,,,982.29
2020-01-10 00:00:00+00:00,,358.64,,1439.4,14001.51,30.93,,,,924.44
2020-01-10 01:00:00+00:00,,365.23,,1433.84,13580.79,31.15,,,,749.73
2020-01-10 02:00:00+00:00,,363.84,,1429.24,13958.72,31.62,,,,872.34
2020-01-10 03:00:00+00:00,,363.41,,1423.38,14734.42,32.79,,,,857.41
2020-01-10 04:00:00+00:00,,363.62,,1421.41,16462.92,34.63,,,,797.98
2020-01-10 05:00:00+00:00,,363.07,,1419.97,18842.37,36.53,,,,818.9
2020-01-10 06:00:00+00:00,,363.95,,1419.43,20925.65,39.36,,,,774.02
2020-01-10 07:00:00+00:00,,365.92,,1418.36,21574.03,41.87,,,,841.56
2020-01-10 08:00:00+00:00,,365.89,,1414.89,21521.0,45.26,,,,842.39
2020-01-10 09:00:00+00:00,,364.87,,1412.01,21605.76,49.36,,,,814.72
2020-01-10 10:00:00+00:00,,337.69,,1403.77,21489.99,51.95,,,,669.27
2020-01-10 11:00:00+00:00,,327.87,,1386.85,21240.74,53.57,,,,710.73
2020-01-10 12:00:00+00:00,,329.37,,1384.0,20549.74,24.03,,,,632.66
2020-01-10 13:00:00+00:00,,341.18,,1380.87,20502.07,23.64,,,,533.76
2020-01-10 14:00:00+00:00,,340.56,,1376.09,20905.2,52.57,,,,541.71
2020-01-10 15:00:00+00:00,,339.63,,1373.07,21335.76,30.37,,,,487.08
2020-01-10 16:00:00+00:00,,356.69,,1371.97,21228.59,30.51,,,,584.29
2020-01-10 17:00:00+00:00,,353.86,,1371.47,20847.65,30.81,,,,566.45
2020-01-10 18:00:00+00:00,,357.07,,1369.55,20835.45,31.32,,,,569.09
2020-01-10 19:00:00+00:00,,353.23,,1366.66,19584.94,31.27,,,,575.39
2020-01-10 20:00:00+00:00,,356.08,,1364.27,18922.08,31.45,,,,621.63
2020-01-10 21:00:00+00:00,,354.37,,1360.61,17415.09,30.75,,,,888.5
2020-01-10 22:00:00+00:00,,356.35,,1358.53,15896.66,29.08,,,,1191.71
2020-01-10 23:00:00+00:00,,370.94,,1328.47,15581.34,26.81,,,,1283.66
2020-01-11 00:00:00+00:00,,368.21,,1313.8,14886.99,25.72,,,,1504.01
2020-01-11 01:00:00+00:00,,369.02,,1307.22,14114.89,24.76,,,,1585.87
2020-01-11 02:00:00+00:00,,370.19,,1300.63,13025.62,23.91,,,,1642.19
2020-01-11 03:00:00+00:00,,368.15,,1299.14,12388.51,22.74,,,,1662.62
2020-01-11 04:00:00+00:00,,368.16,,1302.19,12041.12,22.38,,,,1568.07
2020-01-11 05:00:00+00:00,,369.51,,1306.92,12234.96,22.31,,,,1583.65
2020-01-11 06:00:00+00:00,,368.04,,1311.13,12910.0,22.35,,,,1536.8
2020-01-11 07:00:00+00:00,,368.39,,1325.38,13269.25,23.04,,,,1549.79
2020-01-11 08:00:00+00:00,,372.06,,1333.16,13321.75,24.66,,,,1601.3
2020-01-11 09:00:00+00:00,,370.88,,1344.42,13793.09,25.74,,,,1617.96
2020-01-11 10:00:00+00:00,,371.79,,1356.39,13277.1,24.78,,,,1714.33
2020-01-11 11:00:00+00:00,,371.24,,1372.37,12513.92,28.77,,,,1675.61
2020-01-11 12:00:00+00:00,,369.48,,1381.41,11993.12,30.03,,,,1810.6
2020-01-11 13:00:00+00:00,,372.79,,1399.71,11797.81,31.62,,,,1760.99
2020-01-11 14:00:00+00:00,,370.03,,1416.95,12499.14,33.25,,,,1767.23
2020-01-11 15:00:00+00:00,,362.5,,1428.82,13038.5,26.76,,,,1741.05
2020-01-11 16:00:00+00:00,,363.85,,1438.05,13136.42,27.01,,,,1835.66
2020-01-11 17:00:00+00:00,,370.79,,1449.65,12550.02,27.7,,,,1835.97
2020-01-11 18:00:00+00:00,,366.37,,1458.59,11639.41,28.63,,,,1762.25
2020-01-11 19:00:00+00:00,,366.96,,1469.19,10741.39,28.63,,,,1695.54
2020-01-11 20:00:00+00:00,,369.35,,1480.52,10053.81,28.58,,,,1589.06
2020-01-11 21:00:00+00:00,,370.9,,1483.4,9480.03,28.58,,,,1461.85
2020-01-11 22:00:00+00:00,,370.54,,1484.33,8332.75,28.63,,,,1491.35
2020-01-11 23:00:00+00:00,,371.43,,1482.73,8099.46,28.46,,,,1515.97
2020-01-12 00:00:00+00:00,,372.87,,1476.31,7769.86,24.26,,,,1619.05
2020-01-12 01:00:00+00:00,,373.14,,1473.16,7618.7,24.4,,,,1614.21
2020-01-12 02:00:00+00:00,,369.6,,1468.8,7576.3,24.29,,,,1558.54
2020-01-12 03:00:00+00:00,,372.88,,1463.43,7317.3,24.38,,,,1563.55
2020-01-12 04:00:00+00:00,,372.16,,1463.07,7391.78,24.38,,,,1354.6
2020-01-12 05:00:00+00:00,,372.43,,1456.08,7917.64,24.33,,,,1437.95
2020-01-12 06:00:00+00:00,,372.27,,1454.54,8722.8,24.37,,,,1381.04
2020-01-12 07:00:00+00:00,,372.61,,1452.88,10302.76,24.13,,,,1469.8
2020-01-12 08:00:00+00:00,,373.82,,1448.08,11074.29,27.56,,,,1390.26
2020-01-12 09:00:00+00:00,,371.34,,1443.5,11590.32,27.02,,,,1331.11
2020-01-12 10:00:00+00:00,,371.46,,1440.0,11932.83,27.51,,,,1296.02
2020-01-12 11:00:00+00:00,,369.97,,1436.56,12089.29,26.77,,,,1288.78
2020-01-12 12:00:00+00:00,,372.4,,1436.36,12165.84,24.96,,,,1197.14
2020-01-12 13:00:00+00:00,,374.33,,1435.3,12530.54,25.4,,,,1277.54
2020-01-12 14:00:00+00:00,,372.98,,1432.09,13732.97,25.88,,,,1354.31
2020-01-12 15:00:00+00:00,,372.89,,1428.91,15029.56,26.43,,,,1273.35
2020-01-12 16:00:00+00:00,,370.06,,1428.35,16405.3,27.01,,,,1406.78
2020-01-12 17:00:00+00:00,,370.1,,1424.76,16439.19,27.72,,,,1428.48
2020-01-12 18:00:00+00:00,,366.35,,1421.78,15872.56,28.35,,,,1453.8
2020-01-12 19:00:00+00:00,,367.69,,1417.64,14730.49,28.23,,,,1453.18
2020-01-12 20:00:00+00:00,,372.46,,1416.18,13680.17,27.91,,,,1396.13
2020-01-12 21:00:00+00:00,,371.1,,1412.15,13069.83,27.61,,,,1325.87
2020-01-12 22:00:00+00:00,,369.41,,1408.54,11745.24,27.28,,,,1335.36
2020-01-12 23:00:00+00:00,,372.8,,1405.15,10592.26,27.24,,,,1528.19
2020-01-13 00:00:00+00:00,,370.28,,1401.18,10659.25,27.18,,,,1422.53
2020-01-13 01:00:00+00:00,,373.54,,1398.27,10767.95,27.08,,,,1473.65
2020-01-13 02:00:00+00:00,,374.73,,1398.43,11105.97,26.29,,,,1445.84
2020-01-13 03:00:00+00:00,,373.93,,1398.74,11910.04,25.35,,,,1472.39
2020-01-13 04:00:00+00:00,,372.91,,1398.56,14080.19,24.77,,,,1352.68
2020-01-13 05:00:00+00:00,,374.26,,1395.01,17189.01,23.77,,,,1403.8
2020-01-13 06:00:00+00:00,,370.87,,1400.96,19720.33,23.2,,,,1397.93
2020-01-13 07:00:00+00:00,,369.98,,1407.02,20155.41,23.14,,,,1429.1
2020-01-13 08:00:00+00:00,,361.24,,1401.43,20159.32,23.22,,,,1438.83
2020-01-13 09:00:00+00:00,,357.25,,1399.27,20399.42,19.98,,,,1408.95
2020-01-13 10:00:00+00:00,,358.36,,1397.56,19940.82,20.05,,,,1393.56
2020-01-13 11:00:00+00:00,,360.82,,1391.43,19549.51,19.53,,,,1326.17
2020-01-13 12:00:00+00:00,,356.82,,1388.41,19346.23,18.72,,,,1366.37
2020-01-13 13:00:00+00:00,,358.19,,1391.69,19580.39,17.59,,,,1388.59
2020-01-13 14:00:00+00:00,,358.42,,1389.03,19967.29,17.14,,,,1452.3
2020-01-13 15:00:00+00:00,,356.13,,1388.45,20225.69,23.7,,,,1372.12
2020-01-13 16:00:00+00:00,,356.7,,1381.95,19960.46,24.66,,,,1533.19
2020-01-13 17:00:00+00:00,,361.23,,1380.65,19337.5,29.62,,,,1525.18
2020-01-13 18:00:00+00:00,,366.78,,1377.43,18092.12,36.93,,,,1415.71
2020-01-13 19:00:00+00:00,,368.81,,1371.48,16217.25,38.25,,,,1469.99
2020-01-13 20:00:00+00:00,,364.88,,1364.07,14604.49,39.33,,,,1429.2
2020-01-13 21:00:00+00:00,,366.45,,1359.74,13236.48,39.13,,,,1448.06
2020-01-13 22:00:00+00:00,,366.24,,1359.89,11200.82,39.73,,,,1592.04
2020-01-13 23:00:00+00:00,,367.86,,1350.81,9691.39,35.9,,,,1661.75
2020-01-14 00:00:00+00:00,,366.91,,1350.82,8330.53,35.93,,,,1676.01
2020-01-14 01:00:00+00:00,,369.59,,1348.6,7932.13,35.96,,,,1690.88
2020-01-14 02:00:00+00:00,,368.48,,1346.11,7715.57,35.66,,,,1604.3
2020-01-14 03:00:00+00:00,,367.37,,1345.66,8157.34,35.87,,,,1649.3
2020-01-14 04:00:00+00:00,,369.12,,1345.28,9339.32,35.88,,,,1679.29
2020-01-14 05:00:00+00:00,,369.03,,1349.19,12577.92,35.86,,,,1602.33
2020-01-14 06:00:00+00:00,,366.78,,1355.23,15180.37,35.93,,,,1509.77
2020-01-14 07:00:00+00:00,,369.1,,1355.14,15858.01,34.84,,,,1548.49
2020-01-14 08:00:00+00:00,,348.85,,1359.02,15559.22,33.97,,,,1532.54
2020-01-14 09:00:00+00:00,,351.82,,1361.82,15693.8,31.02,,,,1522.11
2020-01-14 10:00:00+00:00,,352.29,,1359.53,15337.54,29.44,,,,1351.29
2020-01-14 11:00:00+00:00,,350.22,,1363.87,15196.08,27.74,,,,1300.34
2020-01-14 12:00:00+00:00,,351.68,,1366.2,15369.71,26.6,,,,1166.83
2020-01-14 13:00:00+00:00,,350.58,,1364.45,15563.58,26.14,,,,1103.62
2020-01-14 14:00:00+00:00,,338.32,,1363.51,16654.94,47.76,,,,1268.18
2020-01-14 15:00:00+00:00,,341.82,,1360.79,17781.64,48.77,,,,1291.3
2020-01-14 16:00:00+00:00,,354.83,,1360.19,18229.63,50.69,,,,1340.79
2020-01-14 17:00:00+00:00,,368.5,,1359.02,17223.81,52.85,,,,1281.79
2020-01-14 18:00:00+00:00,,363.17,,1357.57,15230.71,55.53,,,,1292.32
2020-01-14 19:00:00+00:00,,367.25,,1355.4,13580.26,33.49,,,,1362.89
2020-01-14 20:00:00+00:00,,368.91,,1348.23,11887.98,33.26,,,,1304.26
2020-01-14 21:00:00+00:00,,368.68,,1346.99,10679.51,32.85,,,,1200.8
2020-01-14 22:00:00+00:00,,367.69,,1343.65,9565.39,31.34,,,,1299.86
2020-01-14 23:00:00+00:00,,365.94,,1342.99,9475.73,32.53,,,,1385.01
2020-01-15 00:00:00+00:00,,362.53,,1343.44,8686.06,27.83,,,,1431.22
2020-01-15 01:00:00+00:00,,359.81,,1344.03,8467.15,28.03,,,,1465.93
2020-01-15 02:00:00+00:00,,360.56,,1344.25,8229.87,30.72,,,,1540.59
2020-01-15 03:00:00+00:00,,359.63,,1346.19,7982.42,32.01,,,,1529.25
2020-01-15 04:00:00+00:00,,354.01,,1346.23,9031.47,35.41,,,,1565.68
2020-01-15 05:00:00+00:00,,356.05,,1342.64,12218.11,37.18,,,,1438.85
2020-01-15 06:00:00+00:00,,352.57,,1341.51,15498.54,37.63,,,,1332.5
2020-01-15 07:00:00+00:00,,352.71,,1343.01,16757.65,35.55,,,,1257.3
2020-01-15 08:00:00+00:00,,353.89,,1342.66,16906.5,32.96,,,,1300.37
2020-01-15 09:00:00+00:00,,355.1,,1344.29,16924.66,31.26,,,,1443.28
2020-01-15 10:00:00+00:00,,355.79,,1350.97,15849.37,30.59,,,,1328.88
2020-01-15 11:00:00+00:00,,337.82,,1349.4,16072.49,29.5,,,,1416.1
2020-01-15 12:00:00+00:00,,339.61,,1347.55,16322.8,29.41,,,,1365.58
2020-01-15 13:00:00+00:00,,336.71,,1342.23,16682.01,29.48,,,,1279.79
2020-01-15 14:00:00+00:00,,340.29,,1334.47,17465.7,29.56,,,,1171.94
2020-01-15 15:00:00+00:00,,335.35,,1331.83,18667.69,30.19,,,,1184.79
2020-01-15 16:00:00+00:00,,336.75,,1330.16,19016.9,8.9,,,,1287.45
2020-01-15 17:00:00+00:00,,337.46,,1328.87,17966.98,28.24,,,,1322.94
2020-01-15 18:00:00+00:00,,336.71,,1329.14,16929.78,28.57,,,,1328.73
2020-01-15 19:00:00+00:00,,339.4,,1333.02,15617.95,33.75,,,,1430.77
2020-01-15 20:00:00+00:00,,348.56,,1332.06,14380.32,35.97,,,,1469.47
2020-01-15 21:00:00+00:00,,347.23,,1329.95,12502.87,35.94,,,,1541.98
2020-01-15 22:00:00+00:00,,349.27,,1324.95,10908.1,32.46,,,,1512.89
2020-01-15 23:00:00+00:00,,348.3,,1335.85,10662.47,36.95,,,,1506.74
2020-01-16 00:00:00+00:00,,348.05,,1345.19,10162.27,34.98,,,,1617.31
2020-01-16 01:00:00+00:00,,351.8,,1349.19,10205.58,36.36,,,,1584.06
2020-01-16 02:00:00+00:00,,353.15,,1352.94,10343.75,37.47,,,,1455.5
2020-01-16 03:00:00+00:00,,356.28,,1354.66,11039.57,38.64,,,,1532.95
2020-01-16 04:00:00+00:00,,353.21,,1356.63,12069.37,38.34,,,,1634.39
2020-01-16 05:00:00+00:00,,352.57,,1359.2,14590.56,38.23,,,,1617.78
2020-01-16 06:00:00+00:00,,351.93,,1367.9,17179.28,40.54,,,,1592.37
2020-01-16 07:00:00+00:00,,351.75,,1378.74,17833.45,38.59,,,,1637.65
2020-01-16 08:00:00+00:00,,347.26,,1380.36,17654.33,37.63,,,,1663.27
2020-01-16 09:00:00+00:00,,356.3,,1381.37,17388.45,37.55,,,,1611.95
2020-01-16 10:00:00+00:00,,353.54,,1382.59,17658.31,37.08,,,,1525.39
2020-01-16 11:00:00+00:00,,354.46,,1379.57,17652.34,37.04,,,,1420.98
2020-01-16 12:00:00+00:00,,366.99,,1380.17,17759.56,36.82,,,,1362.36
2020-01-16 13:00:00+00:00,,353.03,,1377.5,17717.85,39.09,,,,1338.87
2020-01-16 14:00:00+00:00,,346.81,,1375.14,18038.49,36.95,,,,1378.59
2020-01-16 15:00:00+00:00,,349.07,,1382.35,18601.21,39.52,,,,1411.55
2020-01-16 16:00:00+00:00,,351.12,,1382.59,18944.35,38.69,,,,1470.0
2020-01-16 17:00:00+00:00,,348.72,,1384.77,18734.16,39.67,,,,1549.76
2020-01-16 18:00:00+00:00,,349.52,,1387.95,17824.52,38.43,,,,1626.45
2020-01-16 19:00:00+00:00,,354.36,,1386.42,16400.3,37.52,,,,1657.2
2020-01-16 20:00:00+00:00,,355.05,,1382.04,15232.95,35.63,,,,1630.54
2020-01-16 21:00:00+00:00,,353.42,,1377.59,13781.81,34.88,,,,1595.41
2020-01-16 22:00:00+00:00,,351.37,,1373.52,12415.82,34.83,,,,1307.85
2020-01-16 23:00:00+00:00,,356.08,,1376.71,11319.15,33.61,,,,1166.58
2020-01-17 00:00:00+00:00,,350.02,,1372.69,10926.77,34.36,,,,1115.36
2020-01-17 01:00:00+00:00,,372.15,,1367.96,10629.51,36.73,,,,1132.8
2020-01-17 02:00:00+00:00,,370.23,,1365.98,10678.48,35.91,,,,1164.56
2020-01-17 03:00:00+00:00,,365.33,,1364.64,11583.71,38.5,,,,1176.73
2020-01-17 04:00:00+00:00,,368.6,,1369.52,12460.94,38.72,,,,1264.87
2020-01-17 05:00:00+00:00,,367.06,,1373.72,14462.62,38.78,,,,1332.33
2020-01-17 06:00:00+00:00,,369.91,,1378.25,17042.31,39.09,,,,1260.25
2020-01-17 07:00:00+00:00,,370.58,,1381.62,18119.22,39.48,,,,1240.98
2020-01-17 08:00:00+00:00,,369.71,,1385.35,18126.97,39.76,,,,1104.21
2020-01-17 09:00:00+00:00,,366.56,,1386.83,18507.32,38.43,,,,1036.83
2020-01-17 10:00:00+00:00,,368.34,,1387.65,18451.87,37.41,,,,854.5
2020-01-17 11:00:00+00:00,,358.15,,1383.42,18352.34,36.0,,,,712.28
2020-01-17 12:00:00+00:00,,356.85,,1385.34,18267.43,36.69,,,,588.43
2020-01-17 13:00:00+00:00,,358.58,,1386.96,18794.19,37.23,,,,559.6
2020-01-17 14:00:00+00:00,,356.95,,1385.61,19336.32,36.81,,,,529.03
2020-01-17 15:00:00+00:00,,353.44,,1388.04,20138.9,37.68,,,,537.31
2020-01-17 16:00:00+00:00,,356.17,,1386.59,20353.9,36.81,,,,627.36
2020-01-17 17:00:00+00:00,,351.13,,1386.77,19748.41,36.93,,,,687.65
2020-01-17 18:00:00+00:00,,356.89,,1381.23,18795.21,37.69,,,,765.01
2020-01-17 19:00:00+00:00,,354.87,,1383.3,17350.04,36.48,,,,749.82
2020-01-17 20:00:00+00:00,,357.06,,1380.04,16252.23,36.06,,,,697.65
2020-01-17 21:00:00+00:00,,355.27,,1377.75,15345.49,35.57,,,,764.25
2020-01-17 22:00:00+00:00,,353.9,,1376.5,13888.03,35.31,,,,754.23
2020-01-17 23:00:00+00:00,,352.2,,1404.8,12289.65,36.46,,,,761.95
2020-01-18 00:00:00+00:00,,353.9,,1403.38,12503.55,36.08,,,,615.08
2020-01-18 01:00:00+00:00,,357.17,,1402.59,11520.5,35.57,,,,552.06
2020-01-18 02:00:00+00:00,,356.28,,1401.64,11768.0,36.74,,,,520.43
2020-01-18 03:00:00+00:00,,355.41,,1400.59,11755.31,36.74,,,,516.27
2020-01-18 04:00:00+00:00,,354.85,,1397.72,11814.02,37.37,,,,425.3
2020-01-18 05:00:00+00:00,,354.78,,1392.47,12137.84,38.22,,,,417.12
2020-01-18 06:00:00+00:00,,353.47,,1389.65,13154.1,38.02,,,,410.48
2020-01-18 07:00:00+00:00,,352.66,,1389.32,14107.84,37.02,,,,487.08
2020-01-18 08:00:00+00:00,,353.61,,1389.35,15090.51,36.11,,,,564.62
2020-01-18 09:00:00+00:00,,354.49,,1393.13,15254.07,37.92,,,,648.25
2020-01-18 10:00:00+00:00,,356.83,,1405.07,15272.77,37.68,,,,778.45
2020-01-18 11:00:00+00:00,,357.23,,1412.43,15077.92,37.83,,,,971.84
2020-01-18 12:00:00+00:00,,359.05,,1417.71,14859.09,38.14,,,,1010.43
2020-01-18 13:00:00+00:00,,358.44,,1422.76,15001.64,38.7,,,,1116.87
2020-01-18 14:00:00+00:00,,360.2,,1420.66,15533.31,38.65,,,,1164.29
2020-01-18 15:00:00+00:00,,356.73,,1419.8,16575.13,39.46,,,,1311.25
2020-01-18 16:00:00+00:00,,358.58,,1421.14,17110.05,39.68,,,,1383.74
2020-01-18 17:00:00+00:00,,358.1,,1418.2,16503.43,39.74,,,,1432.36
2020-01-18 18:00:00+00:00,,359.75,,1415.93,15529.5,39.74,,,,1517.82
