,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore,Hydro Pumped Storage Net
2015-10-29 21:00:00+00:00,291.0,1867.0,1757.0,663.0,32.0,40.0,0.0,,2080.0,55.0
2015-10-29 22:00:00+00:00,289.0,1542.0,1756.0,644.0,25.0,39.0,0.0,,2196.0,-20.0
2015-10-29 23:00:00+00:00,289.0,1111.0,1755.0,611.0,11.0,39.0,0.0,,2320.0,-337.0
2015-10-30 00:00:00+00:00,291.0,615.0,1720.0,638.0,33.0,40.0,0.0,,2389.0,-751.0
2015-10-30 01:00:00+00:00,290.0,603.0,1427.0,557.0,18.0,40.0,0.0,,2405.0,-844.0
2015-10-30 02:00:00+00:00,292.0,602.0,1331.0,503.0,8.0,40.0,0.0,,2347.0,-846.0
2015-10-30 03:00:00+00:00,292.0,601.0,1255.0,447.0,5.0,39.0,0.0,,2305.0,-848.0
2015-10-30 04:00:00+00:00,294.0,600.0,1379.0,506.0,2.0,39.0,0.0,,2197.0,-830.0
2015-10-30 05:00:00+00:00,289.0,673.0,1742.0,592.0,15.0,38.0,0.0,,1916.0,83.0
2015-10-30 06:00:00+00:00,291.0,932.0,1759.0,636.0,55.0,38.0,0.0,,1687.0,344.0
2015-10-30 07:00:00+00:00,291.0,1519.0,1759.0,618.0,86.0,38.0,31.0,,1766.0,587.0
2015-10-30 08:00:00+00:00,287.0,1566.0,1759.0,573.0,95.0,37.0,95.0,,1927.0,614.0
2015-10-30 09:00:00+00:00,288.0,1470.0,1758.0,625.0,71.0,37.0,131.0,,2249.0,325.0
2015-10-30 10:00:00+00:00,294.0,1517.0,1755.0,765.0,66.0,40.0,171.0,,2485.0,-330.0
2015-10-30 11:00:00+00:00,288.0,1650.0,1755.0,931.0,61.0,39.0,167.0,,2615.0,-497.0
2015-10-30 12:00:00+00:00,290.0,1655.0,1755.0,778.0,54.0,39.0,171.0,,2621.0,-346.0
2015-10-30 13:00:00+00:00,292.0,1573.0,1755.0,767.0,49.0,39.0,182.0,,2461.0,-245.0
2015-10-30 14:00:00+00:00,290.0,1612.0,1755.0,827.0,35.0,39.0,153.0,,2198.0,60.0
2015-10-30 15:00:00+00:00,282.0,1619.0,1755.0,660.0,34.0,39.0,92.0,,2098.0,106.0
2015-10-30 16:00:00+00:00,289.0,1634.0,1755.0,773.0,122.0,39.0,41.0,,2225.0,149.0
2015-10-30 17:00:00+00:00,288.0,1519.0,1755.0,785.0,131.0,39.0,3.0,,2398.0,512.0
2015-10-30 18:00:00+00:00,289.0,1543.0,1756.0,584.0,139.0,38.0,0.0,,2845.0,515.0
2015-10-30 19:00:00+00:00,289.0,1422.0,1756.0,750.0,149.0,39.0,0.0,,3120.0,89.0
2015-10-30 20:00:00+00:00,288.0,1352.0,1755.0,805.0,152.0,37.0,0.0,,3345.0,3.0
2015-10-30 21:00:00+00:00,287.0,1022.0,1750.0,727.0,67.0,38.0,0.0,,3489.0,-234.0
2015-10-30 22:00:00+00:00,288.0,839.0,1605.0,495.0,11.0,36.0,0.0,,3496.0,-548.0
2015-10-30 23:00:00+00:00,292.0,699.0,1680.0,565.0,37.0,39.0,0.0,,3511.0,-568.0
2015-10-31 00:00:00+00:00,290.0,391.0,1736.0,419.0,10.0,38.0,0.0,,3470.0,-595.0
2015-10-31 01:00:00+00:00,288.0,377.0,1617.0,465.0,9.0,38.0,0.0,,3452.0,-721.0
2015-10-31 02:00:00+00:00,287.0,380.0,1507.0,461.0,9.0,39.0,0.0,,3477.0,-660.0
2015-10-31 03:00:00+00:00,287.0,383.0,1259.0,370.0,41.0,38.0,0.0,,3632.0,-721.0
2015-10-31 04:00:00+00:00,289.0,385.0,1123.0,392.0,45.0,36.0,0.0,,3441.0,-578.0
2015-10-31 05:00:00+00:00,288.0,380.0,1561.0,407.0,10.0,36.0,0.0,,3184.0,-341.0
2015-10-31 06:00:00+00:00,288.0,380.0,1704.0,466.0,17.0,34.0,0.0,,2794.0,-99.0
2015-10-31 07:00:00+00:00,287.0,442.0,1547.0,472.0,23.0,34.0,9.0,,2444.0,-201.0
2015-10-31 08:00:00+00:00,286.0,855.0,1755.0,545.0,38.0,34.0,51.0,,1950.0,36.0
2015-10-31 09:00:00+00:00,285.0,1407.0,1754.0,509.0,41.0,35.0,109.0,,1617.0,105.0
2015-10-31 10:00:00+00:00,283.0,1508.0,1755.0,475.0,113.0,35.0,141.0,,1355.0,21.0
2015-10-31 11:00:00+00:00,286.0,1511.0,1756.0,597.0,112.0,37.0,154.0,,1129.0,77.0
2015-10-31 12:00:00+00:00,286.0,1556.0,1756.0,563.0,120.0,36.0,158.0,,889.0,247.0
2015-10-31 13:00:00+00:00,289.0,1434.0,1756.0,621.0,144.0,36.0,170.0,,599.0,263.0
2015-10-31 14:00:00+00:00,288.0,1340.0,1755.0,620.0,35.0,35.0,125.0,,465.0,252.0
2015-10-31 15:00:00+00:00,281.0,1320.0,1757.0,443.0,37.0,35.0,68.0,,458.0,258.0
2015-10-31 16:00:00+00:00,282.0,1362.0,1757.0,612.0,105.0,36.0,31.0,,472.0,490.0
2015-10-31 17:00:00+00:00,288.0,1425.0,1756.0,607.0,312.0,36.0,4.0,,444.0,744.0
2015-10-31 18:00:00+00:00,288.0,1486.0,1756.0,710.0,613.0,36.0,0.0,,541.0,822.0
2015-10-31 19:00:00+00:00,286.0,1523.0,1756.0,777.0,694.0,36.0,0.0,,654.0,772.0
2015-10-31 20:00:00+00:00,288.0,1506.0,1756.0,735.0,437.0,35.0,0.0,,833.0,663.0
2015-10-31 21:00:00+00:00,291.0,1505.0,1634.0,546.0,68.0,35.0,0.0,,877.0,705.0
2015-10-31 22:00:00+00:00,287.0,1399.0,1328.0,598.0,81.0,34.0,0.0,,995.0,516.0
2015-10-31 23:00:00+00:00,285.0,709.0,1181.0,615.0,73.0,32.0,0.0,,951.0,343.0
2015-11-01 00:00:00+00:00,284.0,345.0,1181.0,785.0,163.0,30.0,0.0,,704.0,70.0
2015-11-01 01:00:00+00:00,285.0,343.0,1181.0,474.0,179.0,32.0,0.0,,469.0,-80.0
2015-11-01 02:00:00+00:00,283.0,342.0,1181.0,311.0,178.0,33.0,0.0,,597.0,-177.0
2015-11-01 03:00:00+00:00,284.0,342.0,1180.0,259.0,8.0,32.0,0.0,,883.0,-338.0
2015-11-01 04:00:00+00:00,280.0,342.0,1122.0,257.0,8.0,30.0,0.0,,1266.0,-500.0
2015-11-01 05:00:00+00:00,276.0,342.0,1159.0,298.0,33.0,31.0,0.0,,1672.0,-520.0
2015-11-01 06:00:00+00:00,277.0,342.0,1077.0,433.0,9.0,29.0,0.0,,1796.0,-793.0
2015-11-01 07:00:00+00:00,279.0,339.0,1001.0,464.0,22.0,30.0,1.0,,1870.0,-899.0
2015-11-01 08:00:00+00:00,284.0,338.0,922.0,506.0,44.0,33.0,10.0,,2249.0,-865.0
2015-11-01 09:00:00+00:00,283.0,335.0,800.0,521.0,33.0,32.0,21.0,,2614.0,-1033.0
2015-11-01 10:00:00+00:00,284.0,332.0,847.0,548.0,41.0,33.0,46.0,,2901.0,-813.0
2015-11-01 11:00:00+00:00,285.0,330.0,976.0,686.0,41.0,33.0,62.0,,2912.0,-684.0
2015-11-01 12:00:00+00:00,286.0,328.0,1000.0,535.0,41.0,31.0,62.0,,2945.0,-774.0
2015-11-01 13:00:00+00:00,277.0,327.0,806.0,511.0,41.0,31.0,45.0,,3005.0,-757.0
2015-11-01 14:00:00+00:00,282.0,325.0,420.0,414.0,41.0,31.0,34.0,,3134.0,-968.0
2015-11-01 15:00:00+00:00,284.0,324.0,361.0,474.0,41.0,32.0,16.0,,3335.0,-1151.0
2015-11-01 16:00:00+00:00,283.0,324.0,747.0,524.0,122.0,33.0,3.0,,3406.0,-206.0
2015-11-01 17:00:00+00:00,275.0,325.0,1170.0,764.0,119.0,32.0,0.0,,3444.0,130.0
2015-11-01 18:00:00+00:00,279.0,324.0,1180.0,614.0,117.0,30.0,0.0,,3552.0,352.0
2015-11-01 19:00:00+00:00,279.0,324.0,1179.0,579.0,127.0,30.0,0.0,,3598.0,347.0
2015-11-01 20:00:00+00:00,275.0,325.0,1181.0,629.0,125.0,28.0,0.0,,3501.0,524.0
2015-11-01 21:00:00+00:00,279.0,326.0,1181.0,636.0,115.0,30.0,0.0,,3458.0,453.0
2015-11-01 22:00:00+00:00,282.0,330.0,1181.0,504.0,29.0,29.0,0.0,,3378.0,-70.0
2015-11-01 23:00:00+00:00,277.0,334.0,830.0,600.0,5.0,29.0,0.0,,3217.0,-229.0
2015-11-02 00:00:00+00:00,279.0,338.0,462.0,457.0,9.0,30.0,0.0,,2970.0,-109.0
2015-11-02 01:00:00+00:00,281.0,339.0,488.0,281.0,4.0,31.0,0.0,,2828.0,-188.0
2015-11-02 02:00:00+00:00,280.0,339.0,487.0,224.0,10.0,32.0,0.0,,2743.0,-456.0
2015-11-02 03:00:00+00:00,274.0,341.0,711.0,258.0,10.0,33.0,0.0,,2452.0,-679.0
2015-11-02 04:00:00+00:00,274.0,341.0,971.0,244.0,9.0,32.0,0.0,,2199.0,-821.0
2015-11-02 05:00:00+00:00,276.0,413.0,1327.0,369.0,9.0,31.0,0.0,,1844.0,-122.0
2015-11-02 06:00:00+00:00,276.0,665.0,1459.0,444.0,28.0,29.0,0.0,,1345.0,-20.0
2015-11-02 07:00:00+00:00,277.0,1055.0,1471.0,663.0,43.0,30.0,7.0,,1054.0,189.0
2015-11-02 08:00:00+00:00,276.0,1547.0,1470.0,450.0,76.0,30.0,32.0,,834.0,402.0
2015-11-02 09:00:00+00:00,268.0,1539.0,1513.0,388.0,74.0,31.0,67.0,,843.0,436.0
2015-11-02 10:00:00+00:00,273.0,1593.0,1576.0,378.0,131.0,32.0,99.0,,855.0,386.0
2015-11-02 11:00:00+00:00,280.0,1623.0,1667.0,401.0,116.0,32.0,81.0,,800.0,372.0
2015-11-02 12:00:00+00:00,282.0,1620.0,1742.0,509.0,216.0,33.0,71.0,,768.0,488.0
2015-11-02 13:00:00+00:00,282.0,1636.0,1751.0,515.0,201.0,33.0,79.0,,805.0,422.0
2015-11-02 14:00:00+00:00,277.0,1619.0,1751.0,561.0,209.0,32.0,57.0,,989.0,511.0
2015-11-02 15:00:00+00:00,281.0,1639.0,1751.0,724.0,171.0,34.0,31.0,,1222.0,525.0
2015-11-02 16:00:00+00:00,286.0,1728.0,1753.0,903.0,838.0,34.0,10.0,,1345.0,750.0
2015-11-02 17:00:00+00:00,285.0,1852.0,1753.0,964.0,842.0,34.0,1.0,,1424.0,844.0
2015-11-02 18:00:00+00:00,288.0,1978.0,1754.0,950.0,760.0,35.0,0.0,,1426.0,792.0
2015-11-02 19:00:00+00:00,282.0,1852.0,1755.0,795.0,688.0,35.0,0.0,,1506.0,741.0
2015-11-02 20:00:00+00:00,288.0,1693.0,1754.0,766.0,135.0,36.0,0.0,,1541.0,566.0
2015-11-02 21:00:00+00:00,285.0,1173.0,1754.0,759.0,84.0,36.0,0.0,,1498.0,515.0
2015-11-02 22:00:00+00:00,285.0,941.0,1756.0,689.0,58.0,36.0,0.0,,1448.0,232.0
2015-11-02 23:00:00+00:00,283.0,792.0,1756.0,620.0,15.0,36.0,0.0,,1344.0,-72.0
2015-11-03 00:00:00+00:00,284.0,584.0,1601.0,683.0,25.0,37.0,0.0,,1322.0,-727.0
2015-11-03 01:00:00+00:00,284.0,572.0,1623.0,700.0,9.0,37.0,0.0,,1274.0,-646.0
2015-11-03 02:00:00+00:00,282.0,570.0,1651.0,538.0,10.0,36.0,0.0,,1296.0,-819.0
2015-11-03 03:00:00+00:00,281.0,569.0,1651.0,490.0,30.0,35.0,0.0,,1532.0,-920.0
2015-11-03 04:00:00+00:00,278.0,548.0,1585.0,455.0,13.0,33.0,0.0,,1549.0,-712.0
2015-11-03 05:00:00+00:00,277.0,635.0,1713.0,395.0,7.0,33.0,0.0,,1584.0,-218.0
2015-11-03 06:00:00+00:00,270.0,1000.0,1756.0,543.0,50.0,33.0,0.0,,1577.0,61.0
2015-11-03 07:00:00+00:00,256.0,1381.0,1756.0,586.0,78.0,32.0,7.0,,1596.0,-189.0
2015-11-03 08:00:00+00:00,251.0,1490.0,1756.0,663.0,102.0,33.0,43.0,,1592.0,-246.0
2015-11-03 09:00:00+00:00,242.0,1455.0,1743.0,692.0,88.0,32.0,103.0,,1563.0,-200.0
2015-11-03 10:00:00+00:00,227.0,1525.0,1650.0,786.0,148.0,33.0,127.0,,1404.0,-75.0
2015-11-03 11:00:00+00:00,221.0,1466.0,1755.0,708.0,74.0,33.0,125.0,,1317.0,-18.0
2015-11-03 12:00:00+00:00,225.0,1399.0,1757.0,805.0,87.0,35.0,109.0,,1187.0,122.0
2015-11-03 13:00:00+00:00,230.0,1379.0,1757.0,736.0,60.0,35.0,121.0,,1285.0,21.0
2015-11-03 14:00:00+00:00,223.0,1536.0,1757.0,678.0,63.0,32.0,105.0,,1260.0,169.0
2015-11-03 15:00:00+00:00,218.0,1521.0,1756.0,779.0,78.0,31.0,75.0,,1215.0,301.0
2015-11-03 16:00:00+00:00,227.0,1676.0,1756.0,843.0,382.0,34.0,21.0,,1164.0,533.0
2015-11-03 17:00:00+00:00,220.0,1649.0,1757.0,988.0,649.0,31.0,1.0,,1167.0,722.0
2015-11-03 18:00:00+00:00,233.0,1559.0,1757.0,849.0,754.0,34.0,0.0,,1201.0,791.0
2015-11-03 19:00:00+00:00,231.0,1429.0,1757.0,735.0,759.0,34.0,0.0,,1384.0,679.0
2015-11-03 20:00:00+00:00,228.0,1363.0,1758.0,736.0,366.0,34.0,0.0,,1751.0,354.0
2015-11-03 21:00:00+00:00,231.0,1182.0,1757.0,715.0,117.0,35.0,0.0,,2059.0,-94.0
2015-11-03 22:00:00+00:00,243.0,1070.0,1758.0,676.0,49.0,35.0,0.0,,2238.0,-211.0
2015-11-03 23:00:00+00:00,231.0,816.0,1742.0,555.0,5.0,34.0,0.0,,2376.0,-277.0
2015-11-04 00:00:00+00:00,238.0,581.0,1677.0,469.0,6.0,35.0,0.0,,2519.0,-766.0
2015-11-04 01:00:00+00:00,245.0,569.0,1574.0,424.0,7.0,36.0,0.0,,2711.0,-959.0
2015-11-04 02:00:00+00:00,236.0,570.0,1481.0,397.0,7.0,35.0,0.0,,2899.0,-905.0
2015-11-04 03:00:00+00:00,235.0,569.0,1292.0,330.0,6.0,34.0,0.0,,3068.0,-750.0
2015-11-04 04:00:00+00:00,230.0,584.0,1491.0,362.0,4.0,33.0,0.0,,3026.0,-670.0
2015-11-04 05:00:00+00:00,219.0,672.0,1701.0,407.0,27.0,33.0,0.0,,3073.0,47.0
2015-11-04 06:00:00+00:00,234.0,993.0,1749.0,509.0,36.0,32.0,0.0,,3222.0,124.0
2015-11-04 07:00:00+00:00,242.0,1425.0,1758.0,493.0,52.0,33.0,5.0,,3368.0,113.0
2015-11-04 08:00:00+00:00,246.0,1821.0,1757.0,539.0,91.0,31.0,33.0,,3190.0,246.0
2015-11-04 09:00:00+00:00,262.0,1955.0,1757.0,611.0,158.0,32.0,71.0,,2941.0,385.0
2015-11-04 10:00:00+00:00,263.0,1870.0,1757.0,1064.0,194.0,32.0,86.0,,2670.0,291.0
2015-11-04 11:00:00+00:00,246.0,1943.0,1757.0,1030.0,178.0,34.0,100.0,,2449.0,276.0
2015-11-04 12:00:00+00:00,258.0,1975.0,1758.0,1088.0,159.0,32.0,102.0,,2077.0,301.0
2015-11-04 13:00:00+00:00,261.0,1887.0,1757.0,1019.0,172.0,32.0,108.0,,1740.0,235.0
2015-11-04 14:00:00+00:00,259.0,1989.0,1757.0,905.0,175.0,33.0,98.0,,1556.0,359.0
2015-11-04 15:00:00+00:00,253.0,1987.0,1758.0,912.0,201.0,34.0,83.0,,1354.0,307.0
2015-11-04 16:00:00+00:00,254.0,2020.0,1759.0,889.0,683.0,35.0,29.0,,1244.0,550.0
2015-11-04 17:00:00+00:00,260.0,1962.0,1755.0,1185.0,776.0,35.0,1.0,,1078.0,620.0
2015-11-04 18:00:00+00:00,258.0,1975.0,1742.0,1150.0,630.0,33.0,0.0,,1035.0,724.0
2015-11-04 19:00:00+00:00,256.0,1937.0,1758.0,1028.0,600.0,33.0,0.0,,1066.0,461.0
2015-11-04 20:00:00+00:00,260.0,1955.0,1758.0,895.0,126.0,33.0,0.0,,1200.0,348.0
2015-11-04 21:00:00+00:00,260.0,1537.0,1675.0,651.0,61.0,34.0,0.0,,1447.0,193.0
2015-11-04 22:00:00+00:00,262.0,1244.0,1748.0,528.0,63.0,36.0,0.0,,1604.0,157.0
2015-11-04 23:00:00+00:00,265.0,1129.0,1542.0,546.0,48.0,36.0,0.0,,1638.0,-350.0
2015-11-05 00:00:00+00:00,270.0,828.0,1579.0,407.0,38.0,37.0,0.0,,1602.0,-661.0
2015-11-05 01:00:00+00:00,272.0,854.0,1632.0,361.0,43.0,39.0,0.0,,1485.0,-753.0
2015-11-05 02:00:00+00:00,275.0,856.0,1701.0,350.0,44.0,37.0,0.0,,1337.0,-766.0
2015-11-05 03:00:00+00:00,279.0,899.0,1742.0,348.0,25.0,38.0,0.0,,1224.0,-668.0
2015-11-05 04:00:00+00:00,279.0,856.0,1747.0,249.0,7.0,36.0,0.0,,1173.0,-481.0
2015-11-05 05:00:00+00:00,278.0,806.0,1756.0,448.0,10.0,37.0,0.0,,1187.0,-224.0
2015-11-05 06:00:00+00:00,279.0,1036.0,1757.0,804.0,139.0,37.0,0.0,,1343.0,117.0
2015-11-05 07:00:00+00:00,278.0,1434.0,1758.0,1007.0,156.0,38.0,7.0,,1431.0,235.0
2015-11-05 08:00:00+00:00,272.0,1542.0,1758.0,1047.0,198.0,37.0,38.0,,1573.0,253.0
2015-11-05 09:00:00+00:00,273.0,1593.0,1757.0,1062.0,221.0,35.0,65.0,,1619.0,237.0
2015-11-05 10:00:00+00:00,265.0,1624.0,1756.0,987.0,195.0,37.0,91.0,,1673.0,252.0
2015-11-05 11:00:00+00:00,269.0,1599.0,1757.0,802.0,197.0,36.0,110.0,,1656.0,132.0
2015-11-05 12:00:00+00:00,274.0,1440.0,1757.0,705.0,133.0,39.0,78.0,,1565.0,62.0
2015-11-05 13:00:00+00:00,274.0,1355.0,1757.0,681.0,59.0,39.0,55.0,,1429.0,8.0
2015-11-05 14:00:00+00:00,271.0,1553.0,1756.0,838.0,143.0,37.0,42.0,,1267.0,-195.0
2015-11-05 15:00:00+00:00,273.0,1635.0,1757.0,863.0,173.0,39.0,31.0,,1149.0,-206.0
2015-11-05 16:00:00+00:00,266.0,1613.0,1756.0,1044.0,336.0,40.0,13.0,,1073.0,142.0
2015-11-05 17:00:00+00:00,254.0,1616.0,1756.0,1184.0,625.0,38.0,0.0,,1125.0,664.0
2015-11-05 18:00:00+00:00,254.0,1549.0,1757.0,1139.0,328.0,39.0,0.0,,1149.0,410.0
2015-11-05 19:00:00+00:00,260.0,1606.0,1756.0,1071.0,332.0,41.0,0.0,,1093.0,378.0
2015-11-05 20:00:00+00:00,264.0,1389.0,1757.0,1211.0,536.0,40.0,0.0,,1129.0,521.0
2015-11-05 21:00:00+00:00,267.0,1252.0,1756.0,1142.0,208.0,40.0,0.0,,1164.0,282.0
2015-11-05 22:00:00+00:00,273.0,1142.0,1757.0,1116.0,95.0,40.0,0.0,,1120.0,82.0
2015-11-05 23:00:00+00:00,274.0,1024.0,1757.0,570.0,8.0,41.0,0.0,,1120.0,-19.0
2015-11-06 00:00:00+00:00,274.0,879.0,1757.0,352.0,8.0,40.0,0.0,,1076.0,-321.0
2015-11-06 01:00:00+00:00,263.0,855.0,1757.0,236.0,8.0,41.0,0.0,,949.0,-415.0
2015-11-06 02:00:00+00:00,272.0,824.0,1757.0,237.0,7.0,39.0,0.0,,837.0,-468.0
2015-11-06 03:00:00+00:00,286.0,813.0,1757.0,231.0,12.0,40.0,0.0,,804.0,-663.0
2015-11-06 04:00:00+00:00,288.0,821.0,1756.0,232.0,15.0,36.0,0.0,,887.0,-753.0
2015-11-06 05:00:00+00:00,285.0,938.0,1757.0,258.0,26.0,35.0,0.0,,852.0,-122.0
2015-11-06 06:00:00+00:00,287.0,1259.0,1757.0,910.0,109.0,36.0,0.0,,726.0,340.0
2015-11-06 07:00:00+00:00,279.0,1773.0,1757.0,896.0,148.0,35.0,26.0,,657.0,450.0
2015-11-06 08:00:00+00:00,271.0,1920.0,1756.0,945.0,252.0,37.0,123.0,,654.0,716.0
2015-11-06 09:00:00+00:00,282.0,1939.0,1755.0,932.0,399.0,39.0,193.0,,568.0,540.0
2015-11-06 10:00:00+00:00,294.0,1938.0,1756.0,818.0,368.0,41.0,241.0,,464.0,500.0
2015-11-06 11:00:00+00:00,287.0,1812.0,1757.0,938.0,367.0,37.0,273.0,,410.0,279.0
2015-11-06 12:00:00+00:00,292.0,1857.0,1755.0,1037.0,326.0,37.0,274.0,,338.0,62.0
2015-11-06 13:00:00+00:00,291.0,1865.0,1757.0,994.0,152.0,38.0,264.0,,255.0,-53.0
2015-11-06 14:00:00+00:00,290.0,1849.0,1756.0,1077.0,134.0,39.0,239.0,,252.0,-94.0
2015-11-06 15:00:00+00:00,287.0,1900.0,1757.0,1219.0,135.0,41.0,185.0,,237.0,-182.0
2015-11-06 16:00:00+00:00,286.0,1829.0,1756.0,1207.0,286.0,40.0,83.0,,346.0,25.0
2015-11-06 17:00:00+00:00,284.0,1906.0,1757.0,1367.0,676.0,39.0,4.0,,494.0,109.0
2015-11-06 18:00:00+00:00,293.0,1887.0,1758.0,1402.0,735.0,39.0,0.0,,660.0,362.0
2015-11-06 19:00:00+00:00,293.0,1873.0,1756.0,1404.0,721.0,40.0,0.0,,914.0,215.0
2015-11-06 20:00:00+00:00,292.0,1757.0,1756.0,1656.0,515.0,40.0,0.0,,1339.0,-298.0
2015-11-06 21:00:00+00:00,290.0,1395.0,1757.0,1322.0,134.0,40.0,0.0,,1719.0,-600.0
2015-11-06 22:00:00+00:00,282.0,1414.0,1756.0,865.0,76.0,40.0,0.0,,1717.0,-566.0
2015-11-06 23:00:00+00:00,283.0,1145.0,1757.0,1013.0,26.0,40.0,0.0,,1426.0,-526.0
2015-11-07 00:00:00+00:00,286.0,929.0,1758.0,522.0,6.0,41.0,0.0,,1054.0,-134.0
2015-11-07 01:00:00+00:00,290.0,906.0,1757.0,222.0,7.0,41.0,0.0,,867.0,32.0
2015-11-07 02:00:00+00:00,291.0,883.0,1756.0,186.0,6.0,40.0,0.0,,666.0,-317.0
2015-11-07 03:00:00+00:00,293.0,938.0,1757.0,194.0,7.0,39.0,0.0,,490.0,-239.0
2015-11-07 04:00:00+00:00,286.0,870.0,1758.0,203.0,9.0,38.0,0.0,,465.0,-228.0
2015-11-07 05:00:00+00:00,290.0,851.0,1758.0,359.0,10.0,38.0,0.0,,534.0,-160.0
2015-11-07 06:00:00+00:00,290.0,777.0,1757.0,581.0,48.0,38.0,0.0,,563.0,-160.0
2015-11-07 07:00:00+00:00,290.0,837.0,1757.0,586.0,42.0,39.0,28.0,,615.0,-23.0
2015-11-07 08:00:00+00:00,288.0,1245.0,1757.0,711.0,59.0,36.0,143.0,,579.0,-110.0
2015-11-07 09:00:00+00:00,283.0,1441.0,1757.0,865.0,66.0,36.0,229.0,,522.0,-250.0
2015-11-07 10:00:00+00:00,277.0,1406.0,1756.0,839.0,88.0,36.0,272.0,,451.0,-220.0
2015-11-07 11:00:00+00:00,284.0,1375.0,1757.0,880.0,101.0,36.0,292.0,,440.0,-327.0
2015-11-07 12:00:00+00:00,287.0,1346.0,1677.0,1010.0,87.0,39.0,296.0,,536.0,-337.0
2015-11-07 13:00:00+00:00,287.0,1251.0,1615.0,1051.0,53.0,37.0,284.0,,587.0,-447.0
2015-11-07 14:00:00+00:00,286.0,1213.0,1427.0,946.0,52.0,38.0,254.0,,622.0,-252.0
2015-11-07 15:00:00+00:00,286.0,1222.0,1562.0,992.0,81.0,39.0,195.0,,607.0,-179.0
2015-11-07 16:00:00+00:00,290.0,1256.0,1756.0,1103.0,85.0,39.0,84.0,,733.0,114.0
2015-11-07 17:00:00+00:00,285.0,1314.0,1757.0,1080.0,198.0,39.0,3.0,,1184.0,566.0
2015-11-07 18:00:00+00:00,289.0,1285.0,1758.0,1000.0,180.0,38.0,0.0,,1683.0,498.0
2015-11-07 19:00:00+00:00,288.0,1317.0,1758.0,895.0,163.0,38.0,0.0,,2088.0,384.0
2015-11-07 20:00:00+00:00,289.0,1466.0,1759.0,890.0,155.0,38.0,0.0,,2308.0,256.0
2015-11-07 21:00:00+00:00,280.0,1378.0,1758.0,722.0,137.0,37.0,0.0,,2591.0,122.0
2015-11-07 22:00:00+00:00,287.0,973.0,1758.0,458.0,58.0,37.0,0.0,,2784.0,-298.0
2015-11-07 23:00:00+00:00,282.0,563.0,1615.0,484.0,7.0,38.0,0.0,,2964.0,-375.0
2015-11-08 00:00:00+00:00,277.0,337.0,1262.0,401.0,10.0,39.0,0.0,,3190.0,-851.0
2015-11-08 01:00:00+00:00,270.0,337.0,827.0,383.0,10.0,39.0,0.0,,3255.0,-918.0
2015-11-08 02:00:00+00:00,266.0,337.0,216.0,413.0,9.0,39.0,0.0,,3129.0,-715.0
2015-11-08 03:00:00+00:00,257.0,336.0,406.0,403.0,8.0,39.0,0.0,,2945.0,-650.0
2015-11-08 04:00:00+00:00,259.0,336.0,588.0,396.0,9.0,37.0,0.0,,2850.0,-763.0
2015-11-08 05:00:00+00:00,255.0,337.0,590.0,455.0,10.0,36.0,0.0,,2853.0,-813.0
2015-11-08 06:00:00+00:00,267.0,338.0,590.0,546.0,38.0,34.0,0.0,,2842.0,-820.0
2015-11-08 07:00:00+00:00,268.0,339.0,591.0,661.0,38.0,34.0,27.0,,2607.0,-856.0
2015-11-08 08:00:00+00:00,270.0,331.0,779.0,791.0,62.0,34.0,141.0,,2201.0,-263.0
2015-11-08 09:00:00+00:00,278.0,332.0,1217.0,790.0,109.0,35.0,230.0,,1768.0,-143.0
2015-11-08 10:00:00+00:00,283.0,330.0,1352.0,840.0,117.0,38.0,274.0,,1373.0,-355.0
2015-11-08 11:00:00+00:00,279.0,329.0,1521.0,792.0,159.0,35.0,293.0,,1184.0,-205.0
2015-11-08 12:00:00+00:00,281.0,328.0,1696.0,776.0,101.0,37.0,295.0,,1023.0,-163.0
2015-11-08 13:00:00+00:00,278.0,328.0,1705.0,881.0,189.0,36.0,282.0,,766.0,27.0
2015-11-08 14:00:00+00:00,280.0,328.0,1633.0,782.0,173.0,35.0,250.0,,594.0,11.0
2015-11-08 15:00:00+00:00,273.0,545.0,1653.0,749.0,145.0,34.0,190.0,,429.0,139.0
2015-11-08 16:00:00+00:00,266.0,876.0,1752.0,675.0,109.0,33.0,78.0,,330.0,23.0
2015-11-08 17:00:00+00:00,266.0,1268.0,1758.0,633.0,167.0,34.0,2.0,,283.0,494.0
2015-11-08 18:00:00+00:00,268.0,1361.0,1759.0,778.0,619.0,34.0,0.0,,230.0,683.0
2015-11-08 19:00:00+00:00,271.0,1364.0,1759.0,776.0,433.0,33.0,0.0,,300.0,620.0
2015-11-08 20:00:00+00:00,274.0,1375.0,1758.0,984.0,550.0,31.0,0.0,,348.0,690.0
2015-11-08 21:00:00+00:00,275.0,1373.0,1758.0,979.0,439.0,32.0,0.0,,467.0,445.0
2015-11-08 22:00:00+00:00,268.0,1377.0,1759.0,926.0,207.0,32.0,0.0,,491.0,226.0
2015-11-08 23:00:00+00:00,275.0,977.0,1760.0,508.0,32.0,34.0,0.0,,430.0,-451.0
2015-11-09 00:00:00+00:00,281.0,685.0,1758.0,383.0,8.0,38.0,0.0,,349.0,-576.0
