,Fossil Brown coal/Lignite,Hydro Water Reservoir,Other renewable,Solar,Wind Onshore
2019-04-05 07:00:00+00:00,0.0,104.52,0.0,,35.41
2019-04-05 08:00:00+00:00,0.0,104.16,0.0,,35.49
2019-04-05 09:00:00+00:00,0.0,45.6,0.0,,35.54
2019-04-05 10:00:00+00:00,0.0,45.35,0.0,,35.44
2019-04-05 11:00:00+00:00,0.0,45.37,0.0,,34.77
2019-04-05 12:00:00+00:00,0.0,45.36,0.0,,35.28
2019-04-05 13:00:00+00:00,0.0,45.33,0.0,,35.56
2019-04-05 14:00:00+00:00,0.0,46.03,0.0,,35.43
2019-04-05 15:00:00+00:00,0.0,219.44,0.0,,34.83
2019-04-05 16:00:00+00:00,0.0,220.41,0.0,,34.44
2019-04-05 17:00:00+00:00,0.0,251.38,0.0,,34.35
2019-04-05 18:00:00+00:00,0.0,276.35,0.0,,29.85
2019-04-05 19:00:00+00:00,0.0,128.26,0.0,,32.18
2019-04-05 20:00:00+00:00,0.0,75.06,0.0,,29.24
2019-04-05 21:00:00+00:00,0.0,39.37,0.0,,28.88
2019-04-05 22:00:00+00:00,0.0,55.42,0.0,,55.11
2019-04-05 23:00:00+00:00,0.0,59.18,0.0,,54.9
2019-04-06 00:00:00+00:00,0.0,59.19,0.0,,52.75
2019-04-06 01:00:00+00:00,0.0,59.18,0.0,,39.52
2019-04-06 02:00:00+00:00,0.0,59.18,0.0,,34.42
2019-04-06 03:00:00+00:00,0.0,59.18,0.0,,17.11
2019-04-06 04:00:00+00:00,0.0,59.26,0.0,,12.85
2019-04-06 05:00:00+00:00,0.0,101.34,0.0,,9.57
2019-04-06 06:00:00+00:00,0.0,101.63,0.0,,4.69
2019-04-06 07:00:00+00:00,0.0,107.25,0.0,,1.9
2019-04-06 08:00:00+00:00,0.0,64.28,0.0,,1.04
2019-04-06 09:00:00+00:00,0.0,65.12,0.0,,0.0
2019-04-06 10:00:00+00:00,0.0,65.12,0.0,,0.0
2019-04-06 11:00:00+00:00,0.0,63.09,0.0,,0.0
2019-04-06 12:00:00+00:00,0.0,61.18,0.0,,0.0
2019-04-06 13:00:00+00:00,0.0,60.16,0.0,,0.0
2019-04-06 14:00:00+00:00,0.0,58.19,0.0,,0.0
2019-04-06 15:00:00+00:00,0.0,57.21,0.0,,0.21
2019-04-06 16:00:00+00:00,0.0,95.12,0.0,,3.17
2019-04-06 17:00:00+00:00,0.0,199.88,0.0,,3.99
2019-04-06 18:00:00+00:00,0.0,262.84,0.0,,5.25
2019-04-06 19:00:00+00:00,0.0,124.6,0.0,,1.11
2019-04-06 20:00:00+00:00,0.0,177.01,0.0,,0.0
2019-04-06 21:00:00+00:00,0.0,175.42,0.0,,0.54
2019-04-06 22:00:00+00:00,0.0,109.59,0.0,,1.83
2019-04-06 23:00:00+00:00,0.0,108.78,0.0,,5.79
2019-04-07 00:00:00+00:00,0.0,69.05,0.0,,9.37
2019-04-07 01:00:00+00:00,0.0,69.05,0.0,,10.73
2019-04-07 02:00:00+00:00,0.0,69.04,0.0,,10.51
2019-04-07 03:00:00+00:00,0.0,69.22,0.0,,4.98
2019-04-07 04:00:00+00:00,0.0,87.89,0.0,,5.25
2019-04-07 05:00:00+00:00,0.0,140.61,0.0,,2.24
2019-04-07 06:00:00+00:00,0.0,173.02,0.0,,0.35
2019-04-07 07:00:00+00:00,0.0,197.67,0.0,,5.4
2019-04-07 08:00:00+00:00,0.0,211.13,0.0,,17.36
2019-04-07 09:00:00+00:00,0.0,159.93,0.0,,25.1
2019-04-07 10:00:00+00:00,0.0,128.4,0.0,,23.07
2019-04-07 11:00:00+00:00,0.0,128.34,0.0,,15.64
2019-04-07 12:00:00+00:00,0.0,128.35,0.0,,14.49
2019-04-07 13:00:00+00:00,0.0,128.4,0.0,,16.38
2019-04-07 14:00:00+00:00,0.0,129.15,0.0,,15.23
2019-04-07 15:00:00+00:00,0.0,158.42,0.0,,2.99
2019-04-07 16:00:00+00:00,0.0,189.22,0.0,,2.0
2019-04-07 17:00:00+00:00,0.0,224.57,0.0,,5.79
2019-04-07 18:00:00+00:00,0.0,209.06,0.0,,14.54
2019-04-07 19:00:00+00:00,0.0,193.73,0.0,,12.52
2019-04-07 20:00:00+00:00,0.0,98.6,0.0,,2.95
2019-04-07 21:00:00+00:00,0.0,98.46,0.0,,2.48
2019-04-07 22:00:00+00:00,0.0,103.71,0.0,,1.49
2019-04-07 23:00:00+00:00,0.0,98.58,0.0,,0.0
2019-04-08 00:00:00+00:00,0.0,98.6,0.0,,0.0
2019-04-08 01:00:00+00:00,0.0,98.6,0.0,,0.0
2019-04-08 02:00:00+00:00,0.0,98.6,0.0,,0.0
2019-04-08 03:00:00+00:00,0.0,98.73,0.0,,2.52
2019-04-08 04:00:00+00:00,0.0,112.42,0.0,,4.83
2019-04-08 05:00:00+00:00,0.0,337.79,0.0,,0.41
2019-04-08 06:00:00+00:00,0.0,366.29,0.0,,0.0
2019-04-08 07:00:00+00:00,0.0,379.16,0.0,,0.0
2019-04-08 08:00:00+00:00,0.0,260.25,0.0,,0.0
2019-04-08 09:00:00+00:00,0.0,196.96,0.0,,0.45
2019-04-08 10:00:00+00:00,0.0,170.4,0.0,,0.0
2019-04-08 11:00:00+00:00,0.0,180.16,0.0,,0.0
2019-04-08 12:00:00+00:00,0.0,262.51,0.0,,0.0
2019-04-08 13:00:00+00:00,0.0,259.34,0.0,,0.0
2019-04-08 14:00:00+00:00,0.0,330.19,0.0,,0.0
2019-04-08 15:00:00+00:00,0.0,325.89,0.0,,0.0
2019-04-08 16:00:00+00:00,0.0,413.8,0.0,,0.0
2019-04-08 17:00:00+00:00,0.0,477.65,0.0,,0.0
2019-04-08 18:00:00+00:00,0.0,511.15,0.0,,0.0
2019-04-08 19:00:00+00:00,0.0,275.12,0.0,,0.0
2019-04-08 20:00:00+00:00,0.0,197.81,0.0,,0.0
2019-04-08 21:00:00+00:00,0.0,147.93,0.0,,0.0
2019-04-08 22:00:00+00:00,0.0,148.22,0.0,,0.0
2019-04-08 23:00:00+00:00,0.0,109.07,0.0,,0.28
2019-04-09 00:00:00+00:00,0.0,109.2,0.0,,3.7
2019-04-09 01:00:00+00:00,0.0,108.88,0.0,,8.13
2019-04-09 02:00:00+00:00,0.0,108.92,0.0,,14.34
2019-04-09 03:00:00+00:00,0.0,147.76,0.0,,7.71
2019-04-09 04:00:00+00:00,0.0,149.22,0.0,,11.78
2019-04-09 05:00:00+00:00,0.0,336.69,0.0,,26.4
2019-04-09 06:00:00+00:00,0.0,406.89,0.0,,40.41
2019-04-09 07:00:00+00:00,0.0,473.45,0.0,,54.62
2019-04-09 08:00:00+00:00,0.0,329.91,0.0,,54.98
2019-04-09 09:00:00+00:00,0.0,262.55,0.0,,48.39
2019-04-09 10:00:00+00:00,0.0,293.38,0.0,,52.67
2019-04-09 11:00:00+00:00,0.0,264.59,0.0,,51.69
2019-04-09 12:00:00+00:00,0.0,235.01,0.0,,45.85
2019-04-09 13:00:00+00:00,0.0,324.78,0.0,,44.62
2019-04-09 14:00:00+00:00,0.0,306.95,0.0,,44.19
2019-04-09 15:00:00+00:00,0.0,328.81,0.0,,48.94
2019-04-09 16:00:00+00:00,0.0,338.83,0.0,,33.17
2019-04-09 17:00:00+00:00,0.0,367.7,0.0,,26.05
2019-04-09 18:00:00+00:00,0.0,379.2,0.0,,27.59
2019-04-09 19:00:00+00:00,0.0,367.84,0.0,,25.38
2019-04-09 20:00:00+00:00,0.0,198.39,0.0,,19.82
2019-04-09 21:00:00+00:00,0.0,172.86,0.0,,12.56
2019-04-09 22:00:00+00:00,0.0,98.62,0.0,,10.69
2019-04-09 23:00:00+00:00,0.0,69.48,0.0,,13.4
2019-04-10 00:00:00+00:00,0.0,69.06,0.0,,9.55
2019-04-10 01:00:00+00:00,0.0,69.06,0.0,,10.99
2019-04-10 02:00:00+00:00,0.0,69.06,0.0,,10.21
2019-04-10 03:00:00+00:00,0.0,69.06,0.0,,1.57
2019-04-10 04:00:00+00:00,0.0,119.4,0.0,,2.59
2019-04-10 05:00:00+00:00,0.0,398.46,0.0,,2.28
2019-04-10 06:00:00+00:00,0.0,473.21,0.0,,1.44
2019-04-10 07:00:00+00:00,0.0,472.69,0.0,,1.4
2019-04-10 08:00:00+00:00,0.0,434.49,0.0,,0.03
2019-04-10 09:00:00+00:00,0.0,332.57,0.0,,0.18
2019-04-10 10:00:00+00:00,0.0,192.96,0.0,,1.44
2019-04-10 11:00:00+00:00,0.0,185.28,0.0,,1.85
2019-04-10 12:00:00+00:00,0.0,179.53,0.0,,5.96
2019-04-10 13:00:00+00:00,0.0,250.2,0.0,,24.73
2019-04-10 14:00:00+00:00,0.0,277.93,0.0,,15.68
2019-04-10 15:00:00+00:00,0.0,279.11,0.0,,20.23
2019-04-10 16:00:00+00:00,0.0,335.56,0.0,,24.82
2019-04-10 17:00:00+00:00,0.0,358.01,0.0,,14.77
2019-04-10 18:00:00+00:00,0.0,365.77,0.0,,0.33
2019-04-10 19:00:00+00:00,0.0,310.58,0.0,,1.9
2019-04-10 20:00:00+00:00,0.0,98.55,0.0,,10.61
2019-04-10 21:00:00+00:00,0.0,70.11,0.0,,9.83
2019-04-10 22:00:00+00:00,0.0,69.08,0.0,,29.72
2019-04-10 23:00:00+00:00,0.0,69.06,0.0,,30.87
2019-04-11 00:00:00+00:00,0.0,69.08,0.0,,14.07
2019-04-11 01:00:00+00:00,0.0,69.05,0.0,,8.94
2019-04-11 02:00:00+00:00,0.0,69.07,0.0,,9.01
2019-04-11 03:00:00+00:00,0.0,69.1,0.0,,6.62
2019-04-11 04:00:00+00:00,0.0,71.76,0.0,,5.56
2019-04-11 05:00:00+00:00,0.0,290.15,0.0,,4.44
2019-04-11 06:00:00+00:00,0.0,315.96,0.0,,7.03
2019-04-11 07:00:00+00:00,0.0,327.0,0.0,,9.97
2019-04-11 08:00:00+00:00,0.0,330.2,0.0,,15.2
2019-04-11 09:00:00+00:00,0.0,321.94,0.0,,18.5
2019-04-11 10:00:00+00:00,0.0,105.5,0.0,,16.98
2019-04-11 11:00:00+00:00,0.0,99.57,0.0,,14.5
2019-04-11 12:00:00+00:00,0.0,93.69,0.0,,10.77
2019-04-11 13:00:00+00:00,0.0,93.79,0.0,,22.82
2019-04-11 14:00:00+00:00,0.0,163.85,0.0,,11.06
2019-04-11 15:00:00+00:00,0.0,170.92,0.0,,10.99
2019-04-11 16:00:00+00:00,0.0,221.95,0.0,,20.31
2019-04-11 17:00:00+00:00,0.0,359.44,0.0,,9.06
2019-04-11 18:00:00+00:00,0.0,371.74,0.0,,0.76
2019-04-11 19:00:00+00:00,0.0,359.11,0.0,,0.23
2019-04-11 20:00:00+00:00,0.0,99.24,0.0,,0.78
2019-04-11 21:00:00+00:00,0.0,99.08,0.0,,0.02
2019-04-11 22:00:00+00:00,0.0,108.47,0.0,,0.21
2019-04-11 23:00:00+00:00,0.0,104.54,0.0,,0.0
2019-04-12 00:00:00+00:00,0.0,128.82,0.0,,0.1
2019-04-12 01:00:00+00:00,0.0,130.18,0.0,,0.0
2019-04-12 02:00:00+00:00,0.0,130.09,0.0,,0.0
2019-04-12 03:00:00+00:00,0.0,130.07,0.0,,0.0
2019-04-12 04:00:00+00:00,0.0,119.32,0.0,,0.0
2019-04-12 05:00:00+00:00,0.0,311.65,0.0,,0.0
2019-04-12 06:00:00+00:00,0.0,337.79,0.0,,0.0
2019-04-12 07:00:00+00:00,0.0,345.12,0.0,,0.0
2019-04-12 08:00:00+00:00,0.0,344.73,0.0,,0.0
2019-04-12 09:00:00+00:00,0.0,337.03,0.0,,3.1
2019-04-12 10:00:00+00:00,0.0,120.33,0.0,,1.44
2019-04-12 11:00:00+00:00,0.0,120.26,0.0,,1.93
2019-04-12 12:00:00+00:00,0.0,103.75,0.0,,5.2
2019-04-12 13:00:00+00:00,0.0,89.33,0.0,,10.2
2019-04-12 14:00:00+00:00,0.0,83.69,0.0,,4.93
2019-04-12 15:00:00+00:00,0.0,84.83,0.0,,1.47
2019-04-12 16:00:00+00:00,0.0,222.53,0.0,,0.0
2019-04-12 17:00:00+00:00,0.0,551.59,0.0,,0.0
2019-04-12 18:00:00+00:00,0.0,565.22,0.0,,0.0
2019-04-12 19:00:00+00:00,0.0,288.16,0.0,,0.0
2019-04-12 20:00:00+00:00,0.0,133.27,0.0,,0.0
2019-04-12 21:00:00+00:00,0.0,102.39,0.0,,0.0
2019-04-12 22:00:00+00:00,0.0,109.78,0.0,,0.0
2019-04-12 23:00:00+00:00,0.0,98.62,0.0,,0.0
2019-04-13 00:00:00+00:00,0.0,72.25,0.0,,0.0
2019-04-13 01:00:00+00:00,0.0,72.01,0.0,,0.0
2019-04-13 02:00:00+00:00,0.0,69.93,0.0,,0.0
2019-04-13 03:00:00+00:00,0.0,70.75,0.0,,0.0
2019-04-13 04:00:00+00:00,0.0,84.92,0.0,,0.0
2019-04-13 05:00:00+00:00,0.0,128.54,0.0,,0.0
2019-04-13 06:00:00+00:00,0.0,166.49,0.0,,0.0
2019-04-13 07:00:00+00:00,0.0,190.08,0.0,,0.0
2019-04-13 08:00:00+00:00,0.0,191.0,0.0,,0.0
2019-04-13 09:00:00+00:00,0.0,112.13,0.0,,0.0
2019-04-13 10:00:00+00:00,0.0,87.24,0.0,,0.0
2019-04-13 11:00:00+00:00,0.0,86.72,0.0,,0.0
2019-04-13 12:00:00+00:00,0.0,86.07,0.0,,0.07
2019-04-13 13:00:00+00:00,0.0,86.08,0.0,,2.26
2019-04-13 14:00:00+00:00,0.0,86.49,0.0,,1.7
2019-04-13 15:00:00+00:00,0.0,94.06,0.0,,2.16
2019-04-13 16:00:00+00:00,0.0,124.16,0.0,,2.33
2019-04-13 17:00:00+00:00,0.0,201.9,0.0,,2.23
2019-04-13 18:00:00+00:00,0.0,286.45,0.0,,2.57
2019-04-13 19:00:00+00:00,0.0,116.63,0.0,,6.32
2019-04-13 20:00:00+00:00,0.0,84.69,0.0,,6.3
2019-04-13 21:00:00+00:00,0.0,82.0,0.0,,7.38
2019-04-13 22:00:00+00:00,0.0,90.91,0.0,,9.42
2019-04-13 23:00:00+00:00,0.0,91.68,0.0,,6.47
2019-04-14 00:00:00+00:00,0.0,68.35,0.0,,3.32
2019-04-14 01:00:00+00:00,0.0,67.54,0.0,,5.97
2019-04-14 02:00:00+00:00,0.0,62.01,0.0,,12.28
2019-04-14 03:00:00+00:00,0.0,62.37,0.0,,15.96
2019-04-14 04:00:00+00:00,0.0,80.47,0.0,,22.31
2019-04-14 05:00:00+00:00,0.0,125.69,0.0,,13.13
2019-04-14 06:00:00+00:00,0.0,158.92,0.0,,9.65
2019-04-14 07:00:00+00:00,0.0,165.04,0.0,,8.84
2019-04-14 08:00:00+00:00,0.0,156.16,0.0,,6.25
2019-04-14 09:00:00+00:00,0.0,113.04,0.0,,2.87
2019-04-14 10:00:00+00:00,0.0,99.89,0.0,,4.37
2019-04-14 11:00:00+00:00,0.0,101.93,0.0,,4.39
2019-04-14 12:00:00+00:00,0.0,99.5,0.0,,0.12
2019-04-14 13:00:00+00:00,0.0,92.28,0.0,,0.17
2019-04-14 14:00:00+00:00,0.0,89.03,0.0,,0.0
2019-04-14 15:00:00+00:00,0.0,91.99,0.0,,0.61
2019-04-14 16:00:00+00:00,0.0,121.59,0.0,,4.29
2019-04-14 17:00:00+00:00,0.0,120.52,0.0,,8.88
2019-04-14 18:00:00+00:00,0.0,132.46,0.0,,5.4
2019-04-14 19:00:00+00:00,0.0,130.61,0.0,,7.49
2019-04-14 20:00:00+00:00,0.0,93.15,0.0,,11.42
2019-04-14 21:00:00+00:00,0.0,85.61,0.0,,20.39
2019-04-14 22:00:00+00:00,0.0,72.2,0.0,,25.56
2019-04-14 23:00:00+00:00,0.0,59.98,0.0,,32.13
2019-04-15 00:00:00+00:00,0.0,58.98,0.0,,43.79
2019-04-15 01:00:00+00:00,0.0,49.28,0.0,,51.03
2019-04-15 02:00:00+00:00,0.0,49.33,0.0,,54.76
2019-04-15 03:00:00+00:00,0.0,49.83,0.0,,57.39
2019-04-15 04:00:00+00:00,0.0,84.29,0.0,,58.46
2019-04-15 05:00:00+00:00,0.0,117.57,0.0,,55.34
2019-04-15 06:00:00+00:00,0.0,169.52,0.0,,61.88
2019-04-15 07:00:00+00:00,0.0,108.98,0.0,,61.23
2019-04-15 08:00:00+00:00,0.0,108.68,0.0,,52.64
2019-04-15 09:00:00+00:00,0.0,64.68,0.0,,42.59
2019-04-15 10:00:00+00:00,0.0,64.37,0.0,,34.4
2019-04-15 11:00:00+00:00,0.0,64.07,0.0,,37.7
2019-04-15 12:00:00+00:00,0.0,64.26,0.0,,38.49
2019-04-15 13:00:00+00:00,0.0,64.25,0.0,,31.73
2019-04-15 14:00:00+00:00,0.0,65.3,0.0,,32.84
2019-04-15 15:00:00+00:00,0.0,80.05,0.0,,38.61
2019-04-15 16:00:00+00:00,0.0,93.34,0.0,,21.05
2019-04-15 17:00:00+00:00,0.0,199.17,0.0,,21.33
2019-04-15 18:00:00+00:00,0.0,313.4,0.0,,30.79
2019-04-15 19:00:00+00:00,0.0,177.97,0.0,,44.75
2019-04-15 20:00:00+00:00,0.0,65.65,0.0,,46.5
2019-04-15 21:00:00+00:00,0.0,59.18,0.0,,43.13
2019-04-15 22:00:00+00:00,0.0,58.72,0.0,,34.67
2019-04-15 23:00:00+00:00,0.0,59.62,0.0,,23.38
2019-04-16 00:00:00+00:00,0.0,60.92,0.0,,19.85
2019-04-16 01:00:00+00:00,0.0,52.19,0.0,,17.75
2019-04-16 02:00:00+00:00,0.0,50.32,0.0,,16.68
2019-04-16 03:00:00+00:00,0.0,58.24,0.0,,12.95
2019-04-16 04:00:00+00:00,0.0,104.63,0.0,,12.19
2019-04-16 05:00:00+00:00,0.0,137.59,0.0,,10.41
2019-04-16 06:00:00+00:00,0.0,153.3,0.0,,7.8
2019-04-16 07:00:00+00:00,0.0,112.21,0.0,,5.81
2019-04-16 08:00:00+00:00,0.0,109.56,0.0,,0.91
2019-04-16 09:00:00+00:00,0.0,58.29,0.0,,0.08
2019-04-16 10:00:00+00:00,0.0,54.71,0.0,,0.2
2019-04-16 11:00:00+00:00,0.0,55.1,0.0,,0.99
2019-04-16 12:00:00+00:00,0.0,55.33,0.0,,0.43
2019-04-16 13:00:00+00:00,0.0,55.44,0.0,,0.45
2019-04-16 14:00:00+00:00,0.0,60.57,0.0,,0.02
2019-04-16 15:00:00+00:00,0.0,59.86,0.0,,0.0
2019-04-16 16:00:00+00:00,0.0,105.73,0.0,,0.0
2019-04-16 17:00:00+00:00,0.0,148.26,0.0,,0.0
2019-04-16 18:00:00+00:00,0.0,247.46,0.0,,0.0
2019-04-16 19:00:00+00:00,0.0,243.87,0.0,,0.0
2019-04-16 20:00:00+00:00,0.0,70.63,0.0,,0.0
2019-04-16 21:00:00+00:00,0.0,67.5,0.0,,0.0
2019-04-16 22:00:00+00:00,0.0,42.64,0.0,,0.0
2019-04-16 23:00:00+00:00,0.0,41.51,0.0,,0.0
2019-04-17 00:00:00+00:00,0.0,45.49,0.0,,0.0
2019-04-17 01:00:00+00:00,0.0,40.89,0.0,,0.36
2019-04-17 02:00:00+00:00,0.0,37.74,0.0,,3.65
2019-04-17 03:00:00+00:00,0.0,32.32,0.0,,6.01
2019-04-17 04:00:00+00:00,0.0,75.74,0.0,,7.39
2019-04-17 05:00:00+00:00,0.0,265.11,0.0,,4.59
2019-04-17 06:00:00+00:00,0.0,296.47,0.0,,7.59
2019-04-17 07:00:00+00:00,0.0,301.7,0.0,,6.06
2019-04-17 08:00:00+00:00,0.0,89.78,0.0,,1.24
2019-04-17 09:00:00+00:00,0.0,67.83,0.0,,0.23
2019-04-17 10:00:00+00:00,0.0,50.59,0.0,,0.0
2019-04-17 11:00:00+00:00,0.0,51.33,0.0,,1.77
2019-04-17 12:00:00+00:00,0.0,49.43,0.0,,2.67
2019-04-17 13:00:00+00:00,0.0,52.04,0.0,,7.49
2019-04-17 14:00:00+00:00,0.0,50.06,0.0,,12.69
2019-04-17 15:00:00+00:00,0.0,51.26,0.0,,22.75
2019-04-17 16:00:00+00:00,0.0,82.47,0.0,,30.38
2019-04-17 17:00:00+00:00,0.0,319.93,0.0,,22.82
2019-04-17 18:00:00+00:00,0.0,312.96,0.0,,29.8
2019-04-17 19:00:00+00:00,0.0,182.94,0.0,,32.29
2019-04-17 20:00:00+00:00,0.0,44.86,0.0,,30.16
2019-04-17 21:00:00+00:00,0.0,39.18,0.0,,29.82
2019-04-17 22:00:00+00:00,0.0,39.62,0.0,,25.69
2019-04-17 23:00:00+00:00,0.0,48.13,0.0,,20.01
2019-04-18 00:00:00+00:00,0.0,45.96,0.0,,21.35
2019-04-18 01:00:00+00:00,0.0,46.6,0.0,,22.08
2019-04-18 02:00:00+00:00,0.0,29.68,0.0,,49.53
2019-04-18 03:00:00+00:00,0.0,29.72,0.0,,53.84
2019-04-18 04:00:00+00:00,0.0,54.66,0.0,,49.38
2019-04-18 05:00:00+00:00,0.0,243.15,0.0,,46.3
2019-04-18 06:00:00+00:00,0.0,250.92,0.0,,51.12
2019-04-18 07:00:00+00:00,0.0,139.57,0.0,,52.57
2019-04-18 08:00:00+00:00,0.0,55.98,0.0,,40.05
2019-04-18 09:00:00+00:00,0.0,45.32,0.0,,51.6
2019-04-18 10:00:00+00:00,0.0,63.4,0.0,,28.36
2019-04-18 11:00:00+00:00,0.0,63.36,0.0,,27.18
2019-04-18 12:00:00+00:00,0.0,62.39,0.0,,23.4
2019-04-18 13:00:00+00:00,0.0,52.48,0.0,,33.91
2019-04-18 14:00:00+00:00,0.0,45.52,0.0,,39.15
2019-04-18 15:00:00+00:00,0.0,43.85,0.0,,36.98
2019-04-18 16:00:00+00:00,0.0,45.48,0.0,,29.96
2019-04-18 17:00:00+00:00,0.0,278.14,0.0,,40.01
2019-04-18 18:00:00+00:00,0.0,301.5,0.0,,44.62
2019-04-18 19:00:00+00:00,0.0,127.36,0.0,,37.01
2019-04-18 20:00:00+00:00,0.0,37.58,0.0,,42.37
2019-04-18 21:00:00+00:00,0.0,33.12,0.0,,47.07
2019-04-18 22:00:00+00:00,0.0,25.17,0.0,,45.06
2019-04-18 23:00:00+00:00,0.0,34.16,0.0,,39.01
2019-04-19 00:00:00+00:00,0.0,45.61,0.0,,23.63
2019-04-19 01:00:00+00:00,0.0,44.9,0.0,,10.16
2019-04-19 02:00:00+00:00,0.0,36.86,0.0,,17.56
2019-04-19 03:00:00+00:00,0.0,23.41,0.0,,27.39
2019-04-19 04:00:00+00:00,0.0,44.43,0.0,,36.73
2019-04-19 05:00:00+00:00,0.0,114.32,0.0,,30.57
2019-04-19 06:00:00+00:00,0.0,110.3,0.0,,41.13
2019-04-19 07:00:00+00:00,0.0,81.23,0.0,,57.45
2019-04-19 08:00:00+00:00,0.0,31.23,0.0,,59.5
2019-04-19 09:00:00+00:00,0.0,32.62,0.0,,55.01
2019-04-19 10:00:00+00:00,0.0,35.58,0.0,,49.88
2019-04-19 11:00:00+00:00,0.0,38.73,0.0,,44.19
2019-04-19 12:00:00+00:00,0.0,41.27,0.0,,34.85
2019-04-19 13:00:00+00:00,0.0,45.53,0.0,,33.25
2019-04-19 14:00:00+00:00,0.0,47.87,0.0,,37.04
2019-04-19 15:00:00+00:00,0.0,37.22,0.0,,43.82
2019-04-19 16:00:00+00:00,0.0,32.84,0.0,,41.89
2019-04-19 17:00:00+00:00,0.0,139.47,0.0,,53.48
2019-04-19 18:00:00+00:00,0.0,190.48,0.0,,57.62
2019-04-19 19:00:00+00:00,0.0,159.11,0.0,,66.08
2019-04-19 20:00:00+00:00,0.0,21.0,0.0,,63.44
2019-04-19 21:00:00+00:00,0.0,26.15,0.0,,52.6
2019-04-19 22:00:00+00:00,0.0,45.0,0.0,,44.62
2019-04-19 23:00:00+00:00,0.0,37.55,0.0,,27.09
2019-04-20 00:00:00+00:00,0.0,2.24,0.0,,16.65
2019-04-20 01:00:00+00:00,0.0,0.0,0.0,,24.27
2019-04-20 02:00:00+00:00,0.0,0.0,0.0,,25.56
2019-04-20 03:00:00+00:00,0.0,0.07,0.0,,27.23
2019-04-20 04:00:00+00:00,0.0,29.86,0.0,,37.88
2019-04-20 05:00:00+00:00,0.0,51.59,0.0,,50.08
2019-04-20 06:00:00+00:00,0.0,77.1,0.0,,66.38
2019-04-20 07:00:00+00:00,0.0,86.75,0.0,,64.78
2019-04-20 08:00:00+00:00,0.0,91.02,0.0,,57.78
2019-04-20 09:00:00+00:00,0.0,64.23,0.0,,58.28
2019-04-20 10:00:00+00:00,0.0,31.09,0.0,,40.34
2019-04-20 11:00:00+00:00,0.0,38.7,0.0,,27.95
2019-04-20 12:00:00+00:00,0.0,47.97,0.0,,18.78
2019-04-20 13:00:00+00:00,0.0,42.7,0.0,,16.32
2019-04-20 14:00:00+00:00,0.0,47.96,0.0,,17.13
2019-04-20 15:00:00+00:00,0.0,47.4,0.0,,16.25
2019-04-20 16:00:00+00:00,0.0,100.86,0.0,,15.13
2019-04-20 17:00:00+00:00,0.0,103.74,0.0,,27.92
2019-04-20 18:00:00+00:00,0.0,158.22,0.0,,17.84
2019-04-20 19:00:00+00:00,0.0,56.48,0.0,,10.91
2019-04-20 20:00:00+00:00,0.0,31.59,0.0,,10.33
2019-04-20 21:00:00+00:00,0.0,29.12,0.0,,8.91
2019-04-20 22:00:00+00:00,0.0,0.0,0.0,,8.46
2019-04-20 23:00:00+00:00,0.0,0.0,0.0,,8.55
2019-04-21 00:00:00+00:00,0.0,0.0,0.0,,8.12
2019-04-21 01:00:00+00:00,0.0,0.0,0.0,,4.77
2019-04-21 02:00:00+00:00,0.0,0.0,0.0,,3.76
2019-04-21 03:00:00+00:00,0.0,0.26,0.0,,2.64
2019-04-21 04:00:00+00:00,0.0,25.67,0.0,,1.93
2019-04-21 05:00:00+00:00,0.0,31.59,0.0,,0.1
2019-04-21 06:00:00+00:00,0.0,29.63,0.0,,0.41
2019-04-21 07:00:00+00:00,0.0,32.5,0.0,,5.71
2019-04-21 08:00:00+00:00,0.0,33.31,0.0,,5.13
2019-04-21 09:00:00+00:00,0.0,38.5,0.0,,4.77
2019-04-21 10:00:00+00:00,0.0,32.53,0.0,,3.68
2019-04-21 11:00:00+00:00,0.0,24.35,0.0,,9.93
2019-04-21 12:00:00+00:00,0.0,20.71,0.0,,6.52
2019-04-21 13:00:00+00:00,0.0,20.7,0.0,,9.31
2019-04-21 14:00:00+00:00,0.0,20.72,0.0,,10.48
2019-04-21 15:00:00+00:00,0.0,21.69,0.0,,8.25
2019-04-21 16:00:00+00:00,0.0,20.72,0.0,,9.36
2019-04-21 17:00:00+00:00,0.0,23.18,0.0,,8.45
2019-04-21 18:00:00+00:00,0.0,22.08,0.0,,4.11
2019-04-21 19:00:00+00:00,0.0,26.83,0.0,,0.5
2019-04-21 20:00:00+00:00,0.0,23.21,0.0,,0.17
2019-04-21 21:00:00+00:00,0.0,20.52,0.0,,0.74
2019-04-21 22:00:00+00:00,0.0,29.18,0.0,,0.1
2019-04-21 23:00:00+00:00,0.0,26.84,0.0,,0.0
2019-04-22 00:00:00+00:00,0.0,27.53,0.0,,0.56
2019-04-22 01:00:00+00:00,0.0,17.74,0.0,,0.0
2019-04-22 02:00:00+00:00,0.0,17.73,0.0,,0.0
2019-04-22 03:00:00+00:00,0.0,26.62,0.0,,0.69
2019-04-22 04:00:00+00:00,0.0,36.46,0.0,,5.07
2019-04-22 05:00:00+00:00,0.0,37.52,0.0,,1.88
2019-04-22 06:00:00+00:00,0.0,37.67,0.0,,0.28
2019-04-22 07:00:00+00:00,0.0,51.32,0.0,,5.54
2019-04-22 08:00:00+00:00,0.0,55.26,0.0,,11.2
