,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other renewable,Solar,Waste,Wind Onshore,Hydro Pumped Storage Net
2019-08-04 22:00:00+00:00,42.0,220.81,197.47,0.0,10.0,105.67,36.7,40.0,0.0,0.0,160.28,-0.02
2019-08-04 23:00:00+00:00,42.0,220.97,197.47,0.0,10.0,70.61,46.66,40.0,0.0,0.0,144.21,0.0
2019-08-05 00:00:00+00:00,42.0,220.31,197.82,0.0,10.0,44.74,51.79,40.0,0.0,0.0,129.73,-0.02
2019-08-05 01:00:00+00:00,42.0,220.42,198.88,0.0,10.0,44.35,38.85,40.0,0.0,0.0,140.53,-0.02
2019-08-05 02:00:00+00:00,42.0,220.46,199.41,0.0,10.0,44.49,39.49,40.0,0.0,0.0,125.11,-0.02
2019-08-05 03:00:00+00:00,42.0,220.75,200.29,0.0,10.0,44.36,37.2,39.0,0.0,0.0,129.0,-0.02
2019-08-05 04:00:00+00:00,42.0,220.95,200.99,0.0,10.0,86.02,128.79,39.0,2.0,0.0,119.56,-0.02
2019-08-05 05:00:00+00:00,42.0,220.51,198.7,0.0,10.0,128.89,170.64,39.0,9.0,0.0,70.71,-0.02
2019-08-05 06:00:00+00:00,42.0,220.9,196.59,0.0,10.0,162.61,209.0,40.0,18.0,0.0,39.14,-0.02
2019-08-05 07:00:00+00:00,41.0,236.1,197.47,0.0,10.0,166.45,235.16,40.0,27.0,0.0,17.8,0.0
2019-08-05 08:00:00+00:00,41.0,254.23,196.59,0.0,10.0,169.0,263.21,40.0,33.0,0.0,5.92,-0.02
2019-08-05 09:00:00+00:00,41.0,306.5,197.12,0.0,10.0,174.12,245.31,41.0,37.0,0.0,2.05,-0.02
2019-08-05 10:00:00+00:00,41.0,348.17,198.53,0.0,10.0,174.05,237.05,41.0,39.0,0.0,6.07,-0.02
2019-08-05 11:00:00+00:00,41.0,348.68,198.18,0.0,9.0,173.95,230.63,41.0,38.0,0.0,20.28,0.0
